LocationID,Watershed,BRDYEAR,dayOfWY,yearly_rain,yearly_rain_lag,water_flow,water_regime,rain_to_date,breeding_status,dir_dur,cum_sun_hours
LS07,Laguna Salada,2011,156,129.3114,79.27340000000001,lentic,seasonal,87.1474,0,11.28627491,1587.584228474
LS07,Laguna Salada,2011,157,129.3114,79.27340000000001,lentic,seasonal,87.1474,0,11.41005707,1598.994285544
LS07,Laguna Salada,2011,158,129.3114,79.27340000000001,lentic,seasonal,87.1474,0,11.4320755,1610.426361044
LS07,Laguna Salada,2011,159,129.3114,79.27340000000001,lentic,seasonal,87.1474,0,11.44947338,1621.875834424
LS07,Laguna Salada,2011,160,129.3114,79.27340000000001,lentic,seasonal,87.5284,0,11.44607925,1633.321913674
LS07,Laguna Salada,2011,161,129.3114,79.27340000000001,lentic,seasonal,87.5284,0,11.50213623,1644.824049904
LS07,Laguna Salada,2011,162,129.3114,79.27340000000001,lentic,seasonal,87.5284,0,11.56737518,1656.391425084
LS07,Laguna Salada,2011,163,129.3114,79.27340000000001,lentic,seasonal,89.1032,0,11.63573647,1668.027161554
LS07,Laguna Salada,2011,164,129.3114,79.27340000000001,lentic,seasonal,89.4334,0,11.57437706,1679.601538614
LS07,Laguna Salada,2011,165,129.3114,79.27340000000001,lentic,seasonal,92.583,0,11.60828781,1691.209826424
LS07,Laguna Salada,2011,166,129.3114,79.27340000000001,lentic,seasonal,92.6592,1,11.69027901,1702.900105434
LS07,Laguna Salada,2011,167,129.3114,79.27340000000001,lentic,seasonal,92.71000000000001,0,11.80621624,1714.706321674
LS07,Laguna Salada,2011,168,129.3114,79.27340000000001,lentic,seasonal,96.901,0,11.85794926,1726.564270934
LS07,Laguna Salada,2011,169,129.3114,79.27340000000001,lentic,seasonal,100.8888,0,11.90063667,1738.464907604
LS07,Laguna Salada,2011,170,129.3114,79.27340000000001,lentic,seasonal,101.8794,0,11.98647022,1750.451377824
LS07,Laguna Salada,2011,171,129.3114,79.27340000000001,lentic,seasonal,101.8794,0,12.02765274,1762.479030564
LS07,Laguna Salada,2011,172,129.3114,79.27340000000001,lentic,seasonal,103.1494,0,12.038517,1774.517547564
LS07,Laguna Salada,2011,173,129.3114,79.27340000000001,lentic,seasonal,105.2576,0,11.99225426,1786.509801824
LS07,Laguna Salada,2011,174,129.3114,79.27340000000001,lentic,seasonal,110.236,0,12.04388237,1798.553684194
LS07,Laguna Salada,2011,175,129.3114,79.27340000000001,lentic,seasonal,110.363,0,12.10638142,1810.660065614
LS07,Laguna Salada,2011,176,129.3114,79.27340000000001,lentic,seasonal,114.935,0,12.13419151,1822.794257124
LS07,Laguna Salada,2011,177,129.3114,79.27340000000001,lentic,seasonal,116.25580000000001,0,12.2161665,1835.010423624
LS07,Laguna Salada,2011,178,129.3114,79.27340000000001,lentic,seasonal,116.25580000000001,0,12.23381901,1847.244242634
LS07,Laguna Salada,2011,179,129.3114,79.27340000000001,lentic,seasonal,116.25580000000001,0,12.33645058,1859.580693214
LS07,Laguna Salada,2011,180,129.3114,79.27340000000001,lentic,seasonal,116.25580000000001,0,12.32184696,1871.902540174
LS07,Laguna Salada,2011,181,129.3114,79.27340000000001,lentic,seasonal,116.25580000000001,1,12.3513546,1884.253894774
LS07,Laguna Salada,2012,0,71.14540000000001,73.86319999999999,lentic,seasonal,0,0,11.52564144,11.52564144
LS07,Laguna Salada,2012,1,71.14540000000001,73.86319999999999,lentic,seasonal,0,0,11.51640606,23.0420475
LS07,Laguna Salada,2012,2,71.14540000000001,73.86319999999999,lentic,seasonal,0.8636,0,11.53480339,34.57685089
LS07,Laguna Salada,2012,3,71.14540000000001,73.86319999999999,lentic,seasonal,1.9304000000000001,0,11.54094982,46.11780071
LS07,Laguna Salada,2012,4,71.14540000000001,73.86319999999999,lentic,seasonal,4.6228,0,11.45922756,57.57702827
LS07,Laguna Salada,2012,5,71.14540000000001,73.86319999999999,lentic,seasonal,5.6388,0,11.39855194,68.97558021
LS07,Laguna Salada,2012,6,71.14540000000001,73.86319999999999,lentic,seasonal,5.6642,0,11.42569923,80.40127944
LS07,Laguna Salada,2012,7,71.14540000000001,73.86319999999999,lentic,seasonal,5.6642,0,11.2848835,91.68616294
LS07,Laguna Salada,2012,8,71.14540000000001,73.86319999999999,lentic,seasonal,5.6642,0,11.18793201,102.87409495
LS07,Laguna Salada,2012,9,71.14540000000001,73.86319999999999,lentic,seasonal,5.6642,0,11.21480942,114.08890437
LS07,Laguna Salada,2012,10,71.14540000000001,73.86319999999999,lentic,seasonal,5.6642,0,11.13746929,125.22637366000001
LS07,Laguna Salada,2012,11,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,11.11364841,136.34002207
LS07,Laguna Salada,2012,12,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,11.12141323,147.4614353
LS07,Laguna Salada,2012,13,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,11.04054832,158.50198362
LS07,Laguna Salada,2012,14,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,11.03510857,169.53709219
LS07,Laguna Salada,2012,15,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,11.051157,180.58824919
LS07,Laguna Salada,2012,16,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.97646713,191.56471632
LS07,Laguna Salada,2012,17,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.92791176,202.49262808
LS07,Laguna Salada,2012,18,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.90221882,213.3948469
LS07,Laguna Salada,2012,19,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.81158829,224.20643519
LS07,Laguna Salada,2012,20,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.81524849,235.02168368
LS07,Laguna Salada,2012,21,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.68641376,245.70809744
LS07,Laguna Salada,2012,22,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.73375988,256.44185732
LS07,Laguna Salada,2012,23,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.66875744,267.11061476
LS07,Laguna Salada,2012,24,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.62567806,277.73629282
LS07,Laguna Salada,2012,25,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.56129742,288.29759024
LS07,Laguna Salada,2012,26,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.50986481,298.80745505
LS07,Laguna Salada,2012,27,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.49541664,309.30287169
LS07,Laguna Salada,2012,28,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.47825432,319.78112601
LS07,Laguna Salada,2012,29,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.48051834,330.26164435
LS07,Laguna Salada,2012,30,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.40172577,340.66337012
LS07,Laguna Salada,2012,31,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.34231472,351.00568484
LS07,Laguna Salada,2012,32,71.14540000000001,73.86319999999999,lentic,seasonal,5.8166,0,10.36920357,361.37488841
LS07,Laguna Salada,2012,33,71.14540000000001,73.86319999999999,lentic,seasonal,5.8420000000000005,0,10.27403831,371.64892672
LS07,Laguna Salada,2012,34,71.14540000000001,73.86319999999999,lentic,seasonal,5.8674,0,10.27969837,381.92862509
LS07,Laguna Salada,2012,35,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.22228336,392.15090845
LS07,Laguna Salada,2012,36,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.20603657,402.35694502
LS07,Laguna Salada,2012,37,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.21447754,412.57142256
LS07,Laguna Salada,2012,38,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.12604618,422.69746874
LS07,Laguna Salada,2012,39,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.17540932,432.87287806
LS07,Laguna Salada,2012,40,71.14540000000001,73.86319999999999,lentic,seasonal,7.8232,0,10.08853436,442.96141242
LS07,Laguna Salada,2012,41,71.14540000000001,73.86319999999999,lentic,seasonal,8.5598,0,10.09413719,453.05554961
LS07,Laguna Salada,2012,42,71.14540000000001,73.86319999999999,lentic,seasonal,8.6106,0,10.08462238,463.14017199
LS07,Laguna Salada,2012,43,71.14540000000001,73.86319999999999,lentic,seasonal,8.6106,0,9.999468803,473.139640793
LS07,Laguna Salada,2012,44,71.14540000000001,73.86319999999999,lentic,seasonal,8.636,0,9.989049911,483.128690704
LS07,Laguna Salada,2012,45,71.14540000000001,73.86319999999999,lentic,seasonal,8.636,0,9.952183723,493.080874427
LS07,Laguna Salada,2012,46,71.14540000000001,73.86319999999999,lentic,seasonal,8.636,0,9.92441082,503.005285247
LS07,Laguna Salada,2012,47,71.14540000000001,73.86319999999999,lentic,seasonal,8.636,0,9.88889122,512.894176467
LS07,Laguna Salada,2012,48,71.14540000000001,73.86319999999999,lentic,seasonal,8.7884,0,9.814207077,522.708383544
LS07,Laguna Salada,2012,49,71.14540000000001,73.86319999999999,lentic,seasonal,9.4742,0,9.826241493,532.534625037
LS07,Laguna Salada,2012,50,71.14540000000001,73.86319999999999,lentic,seasonal,10.9474,0,9.758838654,542.2934636909999
LS07,Laguna Salada,2012,51,71.14540000000001,73.86319999999999,lentic,seasonal,10.9474,0,9.777590752,552.071054443
LS07,Laguna Salada,2012,52,71.14540000000001,73.86319999999999,lentic,seasonal,10.9474,0,9.655035019,561.726089462
LS07,Laguna Salada,2012,53,71.14540000000001,73.86319999999999,lentic,seasonal,10.9474,0,9.723782539,571.449872001
LS07,Laguna Salada,2012,54,71.14540000000001,73.86319999999999,lentic,seasonal,12.1158,0,9.633841515,581.083713516
LS07,Laguna Salada,2012,55,71.14540000000001,73.86319999999999,lentic,seasonal,12.1158,0,9.519287109,590.603000625
LS07,Laguna Salada,2012,56,71.14540000000001,73.86319999999999,lentic,seasonal,12.1158,0,9.608607292,600.211607917
LS07,Laguna Salada,2012,57,71.14540000000001,73.86319999999999,lentic,seasonal,12.1158,0,9.557490349,609.769098266
LS07,Laguna Salada,2012,58,71.14540000000001,73.86319999999999,lentic,seasonal,12.1158,0,9.569241524,619.33833979
LS07,Laguna Salada,2012,59,71.14540000000001,73.86319999999999,lentic,seasonal,12.1412,0,9.529402733,628.867742523
LS07,Laguna Salada,2012,60,71.14540000000001,73.86319999999999,lentic,seasonal,12.1666,0,9.47873497,638.346477493
LS07,Laguna Salada,2012,61,71.14540000000001,73.86319999999999,lentic,seasonal,12.1666,0,9.473568916,647.820046409
LS07,Laguna Salada,2012,62,71.14540000000001,73.86319999999999,lentic,seasonal,12.1666,0,9.442485809,657.262532218
LS07,Laguna Salada,2012,63,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.450515747,666.713047965
LS07,Laguna Salada,2012,64,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.370129585,676.08317755
LS07,Laguna Salada,2012,65,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.409314156,685.492491706
LS07,Laguna Salada,2012,66,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.424612999,694.917104705
LS07,Laguna Salada,2012,67,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.330979347,704.248084052
LS07,Laguna Salada,2012,68,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.34978199,713.597866042
LS07,Laguna Salada,2012,69,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.380758286,722.978624328
LS07,Laguna Salada,2012,70,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.331157684,732.309782012
LS07,Laguna Salada,2012,71,71.14540000000001,73.86319999999999,lentic,seasonal,12.192,0,9.302090645,741.611872657
LS07,Laguna Salada,2012,72,71.14540000000001,73.86319999999999,lentic,seasonal,12.2428,0,9.29487133,750.906743987
LS07,Laguna Salada,2012,73,71.14540000000001,73.86319999999999,lentic,seasonal,12.2428,0,9.331264496,760.238008483
LS07,Laguna Salada,2012,74,71.14540000000001,73.86319999999999,lentic,seasonal,12.2682,0,9.326328278,769.564336761
LS07,Laguna Salada,2012,75,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.265340805,778.829677566
LS07,Laguna Salada,2012,76,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.293087006,788.122764572
LS07,Laguna Salada,2012,77,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.26351738,797.386281952
LS07,Laguna Salada,2012,78,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.281540871,806.667822823
LS07,Laguna Salada,2012,79,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.276070595,815.943893418
LS07,Laguna Salada,2012,80,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.276548386,825.220441804
LS07,Laguna Salada,2012,81,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.295804024,834.516245828
LS07,Laguna Salada,2012,82,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.272366524,843.788612352
LS07,Laguna Salada,2012,83,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.264519691,853.053132043
LS07,Laguna Salada,2012,84,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.276350021,862.329482064
LS07,Laguna Salada,2012,85,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.234148026,871.5636300900001
LS07,Laguna Salada,2012,86,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.227663994,880.791294084
LS07,Laguna Salada,2012,87,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.279340744,890.070634828
LS07,Laguna Salada,2012,88,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.273799896,899.344434724
LS07,Laguna Salada,2012,89,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.310406685,908.654841409
LS07,Laguna Salada,2012,90,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.286603928,917.941445337
LS07,Laguna Salada,2012,91,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.3055439,927.246989237
LS07,Laguna Salada,2012,92,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.27573967,936.522728907
LS07,Laguna Salada,2012,93,71.14540000000001,73.86319999999999,lentic,seasonal,12.5984,0,9.311765671,945.834494578
LS07,Laguna Salada,2012,94,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.328244209,955.162738787
LS07,Laguna Salada,2012,95,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.351371765,964.514110552
LS07,Laguna Salada,2012,96,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.362653732,973.876764284
LS07,Laguna Salada,2012,97,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.40009594,983.276860224
LS07,Laguna Salada,2012,98,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.383575439,992.660435663
LS07,Laguna Salada,2012,99,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.357673645,1002.018109308
LS07,Laguna Salada,2012,100,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.413013458,1011.431122766
LS07,Laguna Salada,2012,101,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.401285172,1020.832407938
LS07,Laguna Salada,2012,102,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.45144558,1030.2838535180001
LS07,Laguna Salada,2012,103,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.44603157,1039.729885088
LS07,Laguna Salada,2012,104,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,1,9.51995182,1049.249836908
LS07,Laguna Salada,2012,105,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.523189545,1058.773026453
LS07,Laguna Salada,2012,106,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.489512444,1068.262538897
LS07,Laguna Salada,2012,107,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.547182083,1077.80972098
LS07,Laguna Salada,2012,108,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.545107841,1087.354828821
LS07,Laguna Salada,2012,109,71.14540000000001,73.86319999999999,lentic,seasonal,12.6238,0,9.561208725,1096.916037546
LS07,Laguna Salada,2012,110,71.14540000000001,73.86319999999999,lentic,seasonal,15.4178,0,9.6989955900000009,1106.615033136
LS07,Laguna Salada,2012,111,71.14540000000001,73.86319999999999,lentic,seasonal,25.476200000000002,0,9.664782524,1116.27981566
LS07,Laguna Salada,2012,112,71.14540000000001,73.86319999999999,lentic,seasonal,26.2636,0,9.717906952,1125.997722612
LS07,Laguna Salada,2012,113,71.14540000000001,73.86319999999999,lentic,seasonal,28.5496,0,9.778510094,1135.776232706
LS07,Laguna Salada,2012,114,71.14540000000001,73.86319999999999,lentic,seasonal,30.353,0,9.792467117,1145.568699823
LS07,Laguna Salada,2012,115,71.14540000000001,73.86319999999999,lentic,seasonal,30.353,0,9.832573891,1155.401273714
LS07,Laguna Salada,2012,116,71.14540000000001,73.86319999999999,lentic,seasonal,30.353,0,9.840676308,1165.241950022
LS07,Laguna Salada,2012,117,71.14540000000001,73.86319999999999,lentic,seasonal,30.353,0,9.886822701,1175.128772723
LS07,Laguna Salada,2012,118,71.14540000000001,73.86319999999999,lentic,seasonal,30.378400000000003,0,9.95452404,1185.083296763
LS07,Laguna Salada,2012,119,71.14540000000001,73.86319999999999,lentic,seasonal,30.378400000000003,0,9.991209984,1195.074506747
LS07,Laguna Salada,2012,120,71.14540000000001,73.86319999999999,lentic,seasonal,30.378400000000003,0,9.966288567,1205.040795314
LS07,Laguna Salada,2012,121,71.14540000000001,73.86319999999999,lentic,seasonal,30.378400000000003,0,10.01363754,1215.054432854
LS07,Laguna Salada,2012,122,71.14540000000001,73.86319999999999,lentic,seasonal,30.378400000000003,0,10.07079506,1225.125227914
LS07,Laguna Salada,2012,123,71.14540000000001,73.86319999999999,lentic,seasonal,30.4038,1,10.08317661,1235.208404524
LS07,Laguna Salada,2012,124,71.14540000000001,73.86319999999999,lentic,seasonal,30.4038,0,10.14125061,1245.349655134
LS07,Laguna Salada,2012,125,71.14540000000001,73.86319999999999,lentic,seasonal,30.4038,0,10.13676929,1255.486424424
LS07,Laguna Salada,2012,126,71.14540000000001,73.86319999999999,lentic,seasonal,30.4038,0,10.16826153,1265.6546859540001
LS07,Laguna Salada,2012,127,71.14540000000001,73.86319999999999,lentic,seasonal,30.4038,0,10.176561359999999,1275.831247314
LS07,Laguna Salada,2012,128,71.14540000000001,73.86319999999999,lentic,seasonal,30.861,0,10.24243259,1286.073679904
LS07,Laguna Salada,2012,129,71.14540000000001,73.86319999999999,lentic,seasonal,31.6992,0,10.26843166,1296.342111564
LS07,Laguna Salada,2012,130,71.14540000000001,73.86319999999999,lentic,seasonal,31.6992,0,10.2564106,1306.598522164
LS07,Laguna Salada,2012,131,71.14540000000001,73.86319999999999,lentic,seasonal,31.724600000000002,0,10.30803585,1316.906558014
LS07,Laguna Salada,2012,132,71.14540000000001,73.86319999999999,lentic,seasonal,31.9024,0,10.35438156,1327.260939574
LS07,Laguna Salada,2012,133,71.14540000000001,73.86319999999999,lentic,seasonal,31.9024,0,10.41244698,1337.673386554
LS07,Laguna Salada,2012,134,71.14540000000001,73.86319999999999,lentic,seasonal,32.258,0,10.39590073,1348.069287284
LS07,Laguna Salada,2012,135,71.14540000000001,73.86319999999999,lentic,seasonal,32.4612,0,10.48674011,1358.556027394
LS07,Laguna Salada,2012,136,71.14540000000001,73.86319999999999,lentic,seasonal,32.4612,0,10.45867729,1369.014704684
LS07,Laguna Salada,2012,137,71.14540000000001,73.86319999999999,lentic,seasonal,32.639,1,10.55597973,1379.570684414
LS07,Laguna Salada,2012,138,71.14540000000001,73.86319999999999,lentic,seasonal,32.639,0,10.55139542,1390.122079834
LS07,Laguna Salada,2012,139,71.14540000000001,73.86319999999999,lentic,seasonal,32.639,0,10.58140945,1400.703489284
LS07,Laguna Salada,2012,140,71.14540000000001,73.86319999999999,lentic,seasonal,32.639,0,10.65169048,1411.355179764
LS07,Laguna Salada,2012,141,71.14540000000001,73.86319999999999,lentic,seasonal,32.639,0,10.69867706,1422.053856824
LS07,Laguna Salada,2012,142,71.14540000000001,73.86319999999999,lentic,seasonal,32.766,0,10.7774868,1432.831343624
LS07,Laguna Salada,2012,143,71.14540000000001,73.86319999999999,lentic,seasonal,32.766,0,10.73625755,1443.567601174
LS07,Laguna Salada,2012,144,71.14540000000001,73.86319999999999,lentic,seasonal,32.766,0,10.8591156,1454.426716774
LS07,Laguna Salada,2012,145,71.14540000000001,73.86319999999999,lentic,seasonal,32.766,0,10.89298725,1465.319704024
LS07,Laguna Salada,2012,146,71.14540000000001,73.86319999999999,lentic,seasonal,32.7914,0,10.93423462,1476.253938644
LS07,Laguna Salada,2012,147,71.14540000000001,73.86319999999999,lentic,seasonal,32.7914,0,10.98888206,1487.242820704
LS07,Laguna Salada,2012,148,71.14540000000001,73.86319999999999,lentic,seasonal,32.7914,0,11.01046562,1498.253286324
LS07,Laguna Salada,2012,149,71.14540000000001,73.86319999999999,lentic,seasonal,32.7914,0,11.09897709,1509.352263414
LS07,Laguna Salada,2012,150,71.14540000000001,73.86319999999999,lentic,seasonal,32.9946,1,11.06841278,1520.420676194
LS07,Laguna Salada,2013,0,66.3702,108.331,lentic,seasonal,0,0,11.52564144,11.52564144
LS07,Laguna Salada,2013,1,66.3702,108.331,lentic,seasonal,0,0,11.51640606,23.0420475
LS07,Laguna Salada,2013,2,66.3702,108.331,lentic,seasonal,0,0,11.53480339,34.57685089
LS07,Laguna Salada,2013,3,66.3702,108.331,lentic,seasonal,0,0,11.54094982,46.11780071
LS07,Laguna Salada,2013,4,66.3702,108.331,lentic,seasonal,0,0,11.45922756,57.57702827
LS07,Laguna Salada,2013,5,66.3702,108.331,lentic,seasonal,0,0,11.39855194,68.97558021
LS07,Laguna Salada,2013,6,66.3702,108.331,lentic,seasonal,0,0,11.42569923,80.40127944
LS07,Laguna Salada,2013,7,66.3702,108.331,lentic,seasonal,0,0,11.2848835,91.68616294
LS07,Laguna Salada,2013,8,66.3702,108.331,lentic,seasonal,0,0,11.18793201,102.87409495
LS07,Laguna Salada,2013,9,66.3702,108.331,lentic,seasonal,0.0762,0,11.21480942,114.08890437
LS07,Laguna Salada,2013,10,66.3702,108.331,lentic,seasonal,0.10160000000000001,0,11.13746929,125.22637366000001
LS07,Laguna Salada,2013,11,66.3702,108.331,lentic,seasonal,0.10160000000000001,0,11.11364841,136.34002207
LS07,Laguna Salada,2013,12,66.3702,108.331,lentic,seasonal,0.127,0,11.12141323,147.4614353
LS07,Laguna Salada,2013,13,66.3702,108.331,lentic,seasonal,0.1524,0,11.04054832,158.50198362
LS07,Laguna Salada,2013,14,66.3702,108.331,lentic,seasonal,0.1524,0,11.03510857,169.53709219
LS07,Laguna Salada,2013,15,66.3702,108.331,lentic,seasonal,0.1524,0,11.051157,180.58824919
LS07,Laguna Salada,2013,16,66.3702,108.331,lentic,seasonal,0.1524,0,10.97646713,191.56471632
LS07,Laguna Salada,2013,17,66.3702,108.331,lentic,seasonal,0.1524,0,10.92791176,202.49262808
LS07,Laguna Salada,2013,18,66.3702,108.331,lentic,seasonal,0.1524,0,10.90221882,213.3948469
LS07,Laguna Salada,2013,19,66.3702,108.331,lentic,seasonal,0.1524,0,10.81158829,224.20643519
LS07,Laguna Salada,2013,20,66.3702,108.331,lentic,seasonal,0.254,0,10.81524849,235.02168368
LS07,Laguna Salada,2013,21,66.3702,108.331,lentic,seasonal,4.267200000000001,0,10.68641376,245.70809744
LS07,Laguna Salada,2013,22,66.3702,108.331,lentic,seasonal,4.2926,0,10.73375988,256.44185732
LS07,Laguna Salada,2013,23,66.3702,108.331,lentic,seasonal,4.6482,0,10.66875744,267.11061476
LS07,Laguna Salada,2013,24,66.3702,108.331,lentic,seasonal,4.953,0,10.62567806,277.73629282
LS07,Laguna Salada,2013,25,66.3702,108.331,lentic,seasonal,4.978400000000001,0,10.56129742,288.29759024
LS07,Laguna Salada,2013,26,66.3702,108.331,lentic,seasonal,4.978400000000001,0,10.50986481,298.80745505
LS07,Laguna Salada,2013,27,66.3702,108.331,lentic,seasonal,4.978400000000001,0,10.49541664,309.30287169
LS07,Laguna Salada,2013,28,66.3702,108.331,lentic,seasonal,5.0038,0,10.47825432,319.78112601
LS07,Laguna Salada,2013,29,66.3702,108.331,lentic,seasonal,5.0038,0,10.48051834,330.26164435
LS07,Laguna Salada,2013,30,66.3702,108.331,lentic,seasonal,6.654800000000001,0,10.40172577,340.66337012
LS07,Laguna Salada,2013,31,66.3702,108.331,lentic,seasonal,6.8326,0,10.34231472,351.00568484
LS07,Laguna Salada,2013,32,66.3702,108.331,lentic,seasonal,6.8580000000000005,0,10.36920357,361.37488841
LS07,Laguna Salada,2013,33,66.3702,108.331,lentic,seasonal,6.8580000000000005,0,10.27403831,371.64892672
LS07,Laguna Salada,2013,34,66.3702,108.331,lentic,seasonal,6.883400000000001,0,10.27969837,381.92862509
LS07,Laguna Salada,2013,35,66.3702,108.331,lentic,seasonal,6.883400000000001,0,10.22228336,392.15090845
LS07,Laguna Salada,2013,36,66.3702,108.331,lentic,seasonal,6.883400000000001,0,10.20603657,402.35694502
LS07,Laguna Salada,2013,37,66.3702,108.331,lentic,seasonal,7.112,0,10.21447754,412.57142256
LS07,Laguna Salada,2013,38,66.3702,108.331,lentic,seasonal,7.442200000000001,0,10.12604618,422.69746874
LS07,Laguna Salada,2013,39,66.3702,108.331,lentic,seasonal,7.6962,0,10.17540932,432.87287806
LS07,Laguna Salada,2013,40,66.3702,108.331,lentic,seasonal,7.6962,0,10.08853436,442.96141242
LS07,Laguna Salada,2013,41,66.3702,108.331,lentic,seasonal,7.6962,0,10.09413719,453.05554961
LS07,Laguna Salada,2013,42,66.3702,108.331,lentic,seasonal,7.6962,0,10.08462238,463.14017199
LS07,Laguna Salada,2013,43,66.3702,108.331,lentic,seasonal,7.6962,0,9.999468803,473.139640793
LS07,Laguna Salada,2013,44,66.3702,108.331,lentic,seasonal,7.6962,0,9.989049911,483.128690704
LS07,Laguna Salada,2013,45,66.3702,108.331,lentic,seasonal,7.6962,0,9.952183723,493.080874427
LS07,Laguna Salada,2013,46,66.3702,108.331,lentic,seasonal,9.575800000000001,0,9.92441082,503.005285247
LS07,Laguna Salada,2013,47,66.3702,108.331,lentic,seasonal,12.852400000000001,0,9.88889122,512.894176467
LS07,Laguna Salada,2013,48,66.3702,108.331,lentic,seasonal,12.852400000000001,0,9.814207077,522.708383544
LS07,Laguna Salada,2013,49,66.3702,108.331,lentic,seasonal,12.852400000000001,0,9.826241493,532.534625037
LS07,Laguna Salada,2013,50,66.3702,108.331,lentic,seasonal,15.494,0,9.758838654,542.2934636909999
LS07,Laguna Salada,2013,51,66.3702,108.331,lentic,seasonal,15.824200000000001,0,9.777590752,552.071054443
LS07,Laguna Salada,2013,52,66.3702,108.331,lentic,seasonal,15.824200000000001,0,9.655035019,561.726089462
LS07,Laguna Salada,2013,53,66.3702,108.331,lentic,seasonal,15.8496,0,9.723782539,571.449872001
LS07,Laguna Salada,2013,54,66.3702,108.331,lentic,seasonal,15.8496,0,9.633841515,581.083713516
LS07,Laguna Salada,2013,55,66.3702,108.331,lentic,seasonal,15.875,0,9.519287109,590.603000625
