OBJECTID,LocationID,global_ave,str_time,direct_ave,diff_ave,dir_dur
1909,SP01,2.597084284,2024-02-24 0:00:00,1.919013262,0.678070903,11.44881821
1910,SP01,2.638827801,2024-02-25 0:00:00,1.952577233,0.686250627,11.52221584
1911,SP01,2.6808846,2024-02-26 0:00:00,1.986427903,0.694456697,11.58755016
1912,SP01,2.723240852,2024-02-27 0:00:00,2.020553112,0.70268774,11.53231144
1913,SP01,2.765848398,2024-02-28 0:00:00,2.05492425,0.710924208,11.50074387
1914,SP01,2.808679819,2024-02-29 0:00:00,2.089521646,0.719158173,11.54427147
1915,TV01,1.736953378,2024-02-01 0:00:00,1.235020638,0.501932621,9.997416496
1916,TV01,1.767065763,2024-02-02 0:00:00,1.258475065,0.508590758,10.01981831
1917,TV01,1.797794938,2024-02-03 0:00:00,1.282451749,0.51534307,9.992484093
1918,TV01,1.829156637,2024-02-04 0:00:00,1.306955457,0.52220118,10.04709148
1919,TV01,1.861140966,2024-02-05 0:00:00,1.331979513,0.529161513,10.09443855
1920,TV01,1.8937428,2024-02-06 0:00:00,1.357518911,0.536223829,10.12499619
1921,TV01,1.926888227,2024-02-07 0:00:00,1.383539915,0.543348312,10.15029526
1922,TV01,1.960624218,2024-02-08 0:00:00,1.410058618,0.55056566,10.16465187
1923,TV01,1.993957281,2024-02-09 0:00:00,1.436496854,0.557460308,10.15865421
1924,TV01,2.029856682,2024-02-10 0:00:00,1.464596152,0.56526041,10.19732475
1925,TV01,2.064712286,2024-02-11 0:00:00,1.492311001,0.572401166,10.24621391
1926,TV01,2.100641966,2024-02-12 0:00:00,1.520723581,0.579918325,10.2773571
1927,TV01,2.137080431,2024-02-13 0:00:00,1.54958117,0.587499142,10.33030891
1928,TV01,2.174011707,2024-02-14 0:00:00,1.578872442,0.595139146,10.34345531
1929,TV01,2.211415529,2024-02-15 0:00:00,1.608576417,0.602839053,10.32571507
1930,TV01,2.249299288,2024-02-16 0:00:00,1.638702869,0.610596478,10.43184376
1931,TV01,2.287632704,2024-02-17 0:00:00,1.669223189,0.618409574,10.48385525
1932,TV01,2.32639575,2024-02-18 0:00:00,1.700136542,0.626259208,10.54096794
1933,TV01,2.36556673,2024-02-19 0:00:00,1.731413722,0.634153008,10.56306267
1934,TV01,2.405143499,2024-02-20 0:00:00,1.763053298,0.642090261,10.60379314
1935,TV01,2.44511342,2024-02-21 0:00:00,1.795044065,0.650069296,10.64609623
1936,TV01,2.48545599,2024-02-22 0:00:00,1.827371836,0.658084095,10.73325443
1937,TV01,2.526128769,2024-02-23 0:00:00,1.860014677,0.666114032,10.78130627
1938,TV01,2.567143202,2024-02-24 0:00:00,1.892969012,0.674174249,10.82598209
1939,TV01,2.608485937,2024-02-25 0:00:00,1.92622292,0.682263076,10.92569637
1940,TV01,2.650143147,2024-02-26 0:00:00,1.959764004,0.690379083,10.92448902
1941,TV01,2.692077875,2024-02-27 0:00:00,1.993571639,0.698506236,10.98306465
1942,TV01,2.734256983,2024-02-28 0:00:00,2.027625322,0.706631482,10.96250725
1943,TV01,2.77669549,2024-02-29 0:00:00,2.061923265,0.714772046,11.02313423
1944,TV02,1.597743034,2024-02-01 0:00:00,1.09793663,0.499806434,9.974339485
1945,TV02,1.626684427,2024-02-02 0:00:00,1.120234489,0.506449938,10.03172398
1946,TV02,1.656247139,2024-02-03 0:00:00,1.143059373,0.513187706,10.02581787
1947,TV02,1.686448574,2024-02-04 0:00:00,1.16641748,0.520031095,10.02401447
1948,TV02,1.717281461,2024-02-05 0:00:00,1.190304875,0.526976645,10.10084915
1949,TV02,1.748741627,2024-02-06 0:00:00,1.214717627,0.53402406,10.08452034
1950,TV02,1.780757904,2024-02-07 0:00:00,1.239624143,0.541133821,10.11732864
1951,TV02,1.813379169,2024-02-08 0:00:00,1.265042901,0.548336327,10.19798565
1952,TV02,1.845635056,2024-02-09 0:00:00,1.290416121,0.555218935,10.10336494
1953,TV02,1.880426288,2024-02-10 0:00:00,1.317425013,0.563001335,10.20281887
1954,TV02,1.914218664,2024-02-11 0:00:00,1.344088793,0.570129871,10.24621391
1955,TV02,1.949105263,2024-02-12 0:00:00,1.371473074,0.577632129,10.2773571
1956,TV02,1.984523416,2024-02-13 0:00:00,1.399325371,0.585198104,10.36364269
1957,TV02,2.020454407,2024-02-14 0:00:00,1.42763114,0.592823267,10.31666946
1958,TV02,2.056893826,2024-02-15 0:00:00,1.456385374,0.600508392,10.40131092
1959,TV02,2.093829632,2024-02-16 0:00:00,1.485578656,0.608250976,10.4008913
1960,TV02,2.131250858,2024-02-17 0:00:00,1.515201807,0.61604917,10.48623657
1961,TV02,2.16912055,2024-02-18 0:00:00,1.545236349,0.623884141,10.51239586
1962,TV02,2.207440138,2024-02-19 0:00:00,1.575676918,0.631763279,10.57331848
1963,TV02,2.246199846,2024-02-20 0:00:00,1.606513977,0.639685929,10.53236485
1964,TV02,2.285387754,2024-02-21 0:00:00,1.637737513,0.647650301,10.62377453
1965,TV02,2.324985504,2024-02-22 0:00:00,1.669334888,0.655650556,10.67171574
1966,TV02,2.364950418,2024-02-23 0:00:00,1.701284289,0.663666129,10.75273514
1967,TV02,2.405296564,2024-02-24 0:00:00,1.733584404,0.671712041,10.79264832
1968,TV02,2.446011066,2024-02-25 0:00:00,1.766224504,0.679786563,10.86141109
1969,TV02,2.487082243,2024-02-26 0:00:00,1.799193859,0.687888324,10.83073902
1970,TV02,2.5284729,2024-02-27 0:00:00,1.83247149,0.696001351,10.94497013
1971,TV02,2.570150375,2024-02-28 0:00:00,1.866037607,0.704112768,10.94214535
1972,TV02,2.612131834,2024-02-29 0:00:00,1.899892449,0.712239444,11.00277233
1973,TV03,1.666131854,2024-02-01 0:00:00,1.166586995,0.499544919,10.10118675
1974,TV03,1.695740342,2024-02-02 0:00:00,1.189516425,0.506223917,10.12217522
1975,TV03,1.725947142,2024-02-03 0:00:00,1.212961793,0.512985289,10.10982037
1976,TV03,1.75678134,2024-02-04 0:00:00,1.236934185,0.519847155,10.17153168
1977,TV03,1.788243413,2024-02-05 0:00:00,1.261432528,0.526810944,10.14109421
1978,TV03,1.820328474,2024-02-06 0:00:00,1.286452889,0.533875525,10.24899578
1979,TV03,1.853008986,2024-02-07 0:00:00,1.311980605,0.54102838,10.20347023
1980,TV03,1.885742188,2024-02-08 0:00:00,1.337698698,0.548043609,10.19523811
1981,TV03,1.918394446,2024-02-09 0:00:00,1.363515258,0.554879248,10.26470566
1982,TV03,1.954506278,2024-02-10 0:00:00,1.391557574,0.562948763,10.3275919
1983,TV03,1.989496708,2024-02-11 0:00:00,1.419069409,0.570427299,10.42232513
1984,TV03,2.024374962,2024-02-12 0:00:00,1.446734309,0.577640712,10.3610363
1985,TV03,2.060377121,2024-02-13 0:00:00,1.475142121,0.585235119,10.46129894
1986,TV03,2.096880198,2024-02-14 0:00:00,1.503993511,0.592886746,10.44087315
1987,TV03,2.133876801,2024-02-15 0:00:00,1.533280134,0.600596607,10.56842995
1988,TV03,2.171355724,2024-02-16 0:00:00,1.562992454,0.608363211,10.55348682
1989,TV03,2.209304571,2024-02-17 0:00:00,1.593120217,0.616184354,10.58561802
1990,TV03,2.24770689,2024-02-18 0:00:00,1.623651385,0.624055445,10.62701797
1991,TV03,2.286526918,2024-02-19 0:00:00,1.654566884,0.631960154,10.63452148
1992,TV03,2.325769663,2024-02-20 0:00:00,1.685862184,0.639907658,10.70168686
1993,TV03,2.365422487,2024-02-21 0:00:00,1.717526555,0.647895932,10.73649693
1994,TV03,2.405472755,2024-02-22 0:00:00,1.749549389,0.655923426,10.79464149
1995,TV03,2.445889473,2024-02-23 0:00:00,1.781912088,0.663977325,10.81271935
1996,TV03,2.486647606,2024-02-24 0:00:00,1.814598441,0.672049046,10.86954498
1997,TV03,2.527753353,2024-02-25 0:00:00,1.847604871,0.680148542,10.99075127
1998,TV03,2.56919384,2024-02-26 0:00:00,1.880919695,0.688274264,10.96698761
1999,TV03,2.61095643,2024-02-27 0:00:00,1.914531708,0.696424842,11.00122261
2000,TV03,2.652984619,2024-02-28 0:00:00,1.948410392,0.704574168,11.02420139
2001,TV03,2.695275307,2024-02-29 0:00:00,1.982547879,0.712727487,11.10562706
2002,TV04,1.654871821,2024-02-01 0:00:00,1.154730201,0.500141561,9.969211578
2003,TV04,1.684299588,2024-02-02 0:00:00,1.177510381,0.506789267,9.990056992
2004,TV04,1.714347005,2024-02-03 0:00:00,1.200815797,0.513531148,9.992484093
2005,TV04,1.745030642,2024-02-04 0:00:00,1.224651814,0.520378828,10.01888561
2006,TV04,1.776342034,2024-02-05 0:00:00,1.249013305,0.52732867,10.09764385
2007,TV04,1.808276415,2024-02-06 0:00:00,1.273895979,0.534380436,10.08690071
2008,TV04,1.840762615,2024-02-07 0:00:00,1.299268007,0.541494608,10.11732864
2009,TV04,1.873847842,2024-02-08 0:00:00,1.325146317,0.548701584,10.19798565
2010,TV04,1.90655911,2024-02-09 0:00:00,1.350970745,0.555588365,10.13461494
2011,TV04,1.941804767,2024-02-10 0:00:00,1.378429174,0.563375652,10.23853302
2012,TV04,1.976046205,2024-02-11 0:00:00,1.405537724,0.57050854,10.27954674
2013,TV04,2.011367798,2024-02-12 0:00:00,1.433352351,0.578015447,10.2773571
2014,TV04,2.047211647,2024-02-13 0:00:00,1.461625576,0.585586071,10.39935684
2015,TV04,2.083558321,2024-02-14 0:00:00,1.490342379,0.593215942,10.34791946
2016,TV04,2.120402813,2024-02-15 0:00:00,1.519496918,0.600905776,10.43047714
2017,TV04,2.15773201,2024-02-16 0:00:00,1.549078822,0.608653128,10.43422413
2018,TV04,2.195534229,2024-02-17 0:00:00,1.579078078,0.616456151,10.48623657
2019,TV04,2.233772278,2024-02-18 0:00:00,1.609476328,0.62429595,10.51001549
2020,TV04,2.272447109,2024-02-19 0:00:00,1.640267134,0.632179916,10.60665226
2021,TV04,2.311547756,2024-02-20 0:00:00,1.671440244,0.640107453,10.56807899
2022,TV04,2.351061821,2024-02-21 0:00:00,1.702985048,0.648076713,10.65502453
2023,TV04,2.390969992,2024-02-22 0:00:00,1.734888196,0.656081855,10.70504856
2024,TV04,2.431230545,2024-02-23 0:00:00,1.767128229,0.664102316,10.78606796
2025,TV04,2.471855879,2024-02-24 0:00:00,1.799702644,0.672153175,10.82598209
2026,TV04,2.51283288,2024-02-25 0:00:00,1.832600117,0.680232644,10.93045807
2027,TV04,2.554148436,2024-02-26 0:00:00,1.865809083,0.688339353,10.86645317
2028,TV04,2.595766544,2024-02-27 0:00:00,1.899309158,0.696457326,10.97830296
2029,TV04,2.637653828,2024-02-28 0:00:00,1.933080077,0.704573691,10.94214535
2030,TV04,2.679826736,2024-02-29 0:00:00,1.967121243,0.712705374,11.00277233
2031,TV05,1.646596074,2024-02-01 0:00:00,1.146528244,0.50006783,10.00767326
2032,TV05,1.675954342,2024-02-02 0:00:00,1.169239283,0.50671494,10.03172398
2033,TV05,1.70593214,2024-02-03 0:00:00,1.192475796,0.513456404,9.992484093
2034,TV05,1.736546755,2024-02-04 0:00:00,1.216243148,0.520303547,9.985552788
2035,TV05,1.767789721,2024-02-05 0:00:00,1.240536809,0.527252913,10.05918217
2036,TV05,1.79965663,2024-02-06 0:00:00,1.265352368,0.534304142,10.05118656
2037,TV05,1.832075477,2024-02-07 0:00:00,1.290657759,0.541417778,10.11732864
2038,TV05,1.865094543,2024-02-08 0:00:00,1.316470146,0.548624277,10.19798565
2039,TV05,1.897735715,2024-02-09 0:00:00,1.342225075,0.55551064,10.10336494
2040,TV05,1.932921529,2024-02-10 0:00:00,1.369624257,0.563297331,10.20281887
2041,TV05,1.967092872,2024-02-11 0:00:00,1.39666307,0.570429862,10.17954731
2042,TV05,2.002351522,2024-02-12 0:00:00,1.424415231,0.577936232,10.24164295
2043,TV05,2.038133621,2024-02-13 0:00:00,1.452627301,0.58550632,10.32792854
2044,TV05,2.074424744,2024-02-14 0:00:00,1.48128891,0.593135715,10.31666946
2045,TV05,2.1112113,2024-02-15 0:00:00,1.510386109,0.600825071,10.39922714
2046,TV05,2.148484468,2024-02-16 0:00:00,1.539912581,0.608571887,10.4008913
2047,TV05,2.186232567,2024-02-17 0:00:00,1.569858193,0.616374373,10.48623657
2048,TV05,2.224418163,2024-02-18 0:00:00,1.600204587,0.624213696,10.51001549
2049,TV05,2.26304245,2024-02-19 0:00:00,1.630945325,0.632097185,10.60665226
2050,TV05,2.302094698,2024-02-20 0:00:00,1.662070632,0.640024185,10.56807899
2051,TV05,2.341562748,2024-02-21 0:00:00,1.693569779,0.647992969,10.61931038
2052,TV05,2.381427288,2024-02-22 0:00:00,1.725429654,0.655997574,10.66658783
2053,TV05,2.421646118,2024-02-23 0:00:00,1.757628441,0.664017618,10.75035381
2054,TV05,2.462231874,2024-02-24 0:00:00,1.790163994,0.67206794,10.79264832
2055,TV05,2.503172159,2024-02-25 0:00:00,1.823025227,0.680146933,10.89474392
2056,TV05,2.544453621,2024-02-26 0:00:00,1.856200576,0.688253164,10.83073902
2057,TV05,2.58604002,2024-02-27 0:00:00,1.889669418,0.696370661,10.91163635
2058,TV05,2.627898216,2024-02-28 0:00:00,1.923411608,0.704486549,10.90368366
2059,TV05,2.670044422,2024-02-29 0:00:00,1.957426786,0.712617755,10.96431065
2060,TV06,1.661721706,2024-02-01 0:00:00,1.162119269,0.499602348,10.01793003
2061,TV06,1.691189051,2024-02-02 0:00:00,1.184944987,0.506243944,10.04362869
2062,TV06,1.721272707,2024-02-03 0:00:00,1.208292961,0.512979805,10.02581787
2063,TV06,1.751992702,2024-02-04 0:00:00,1.232171535,0.519821227,10.06760406
2064,TV06,1.783341408,2024-02-05 0:00:00,1.256576538,0.52676481,10.10405445
2065,TV06,1.815313935,2024-02-06 0:00:00,1.281503677,0.533810198,10.11547279
2066,TV06,1.847830892,2024-02-07 0:00:00,1.306912899,0.540917993,10.1969986
2067,TV06,1.880947471,2024-02-08 0:00:00,1.332828999,0.548118472,10.2336998
2068,TV06,1.913606763,2024-02-09 0:00:00,1.358607411,0.554999232,10.28750038
2069,TV06,1.948963881,2024-02-10 0:00:00,1.386184573,0.562779367,10.24677467
2070,TV06,1.983160496,2024-02-11 0:00:00,1.41325438,0.569906116,10.31288052
2071,TV06,2.018502474,2024-02-12 0:00:00,1.441096187,0.577406287,10.28330994
2072,TV06,2.054362059,2024-02-13 0:00:00,1.469392061,0.584970176,10.358881
2073,TV06,2.090724707,2024-02-14 0:00:00,1.498131275,0.592593312,10.39256191
2074,TV06,2.127582788,2024-02-15 0:00:00,1.527306437,0.600276291,10.40547752
2075,TV06,2.164924145,2024-02-16 0:00:00,1.556907415,0.608016789,10.46755791
2076,TV06,2.20273757,2024-02-17 0:00:00,1.586924553,0.615812898,10.45290279
2077,TV06,2.240981817,2024-02-18 0:00:00,1.617335916,0.623645782,10.58620548
2078,TV06,2.279660225,2024-02-19 0:00:00,1.64813745,0.631522775,10.58357525
2079,TV06,2.318763018,2024-02-20 0:00:00,1.67931962,0.639443338,10.63950825
2080,TV06,2.358277559,2024-02-21 0:00:00,1.710872054,0.647405565,10.66841793
2081,TV06,2.398184776,2024-02-22 0:00:00,1.742781043,0.655403674,10.75376701
2082,TV06,2.438437939,2024-02-23 0:00:00,1.775020838,0.663417161,10.72178268
2083,TV06,2.479053974,2024-02-24 0:00:00,1.807593107,0.671460927,10.85931492
2084,TV06,2.520020247,2024-02-25 0:00:00,1.840487003,0.679533362,10.90188694
2085,TV06,2.561324358,2024-02-26 0:00:00,1.87369132,0.687632978,10.91109562
2086,TV06,2.602926254,2024-02-27 0:00:00,1.907182455,0.695743859,10.97354126
2087,TV06,2.644791126,2024-02-28 0:00:00,1.940937996,0.70385319,10.96024513
2088,TV06,2.686939716,2024-02-29 0:00:00,1.974961996,0.71197778,11.02992153
2089,TV07,1.568041205,2024-02-01 0:00:00,1.06656158,0.501479566,9.997416496
2090,TV07,1.596713424,2024-02-02 0:00:00,1.088582516,0.508130908,10.09719944
2091,TV07,1.626011252,2024-02-03 0:00:00,1.111134887,0.514876306,10.0591507
2092,TV07,1.655946612,2024-02-04 0:00:00,1.134219289,0.521727383,10.11888599
2093,TV07,1.68651104,2024-02-05 0:00:00,1.157830596,0.528680563,10.17456722
2094,TV07,1.717701674,2024-02-06 0:00:00,1.181966066,0.535735607,10.12499619
2095,TV07,1.749460459,2024-02-07 0:00:00,1.206607819,0.5428527,10.18600941
2096,TV07,1.781823397,2024-02-08 0:00:00,1.23176074,0.550062656,10.19798565
2097,TV07,1.81396997,2024-02-09 0:00:00,1.257019877,0.556950092,10.18990421
2098,TV07,1.848360658,2024-02-10 0:00:00,1.28361845,0.564742208,10.27150059
2099,TV07,1.882025361,2024-02-11 0:00:00,1.310149908,0.571875453,10.27954674
2100,TV07,1.916669369,2024-02-12 0:00:00,1.337284565,0.579384863,10.34878635
2101,TV07,1.951849222,2024-02-13 0:00:00,1.364891529,0.586957812,10.36602402
2102,TV07,1.987551212,2024-02-14 0:00:00,1.392961264,0.594589889,10.40595531
2103,TV07,2.023766041,2024-02-15 0:00:00,1.421484232,0.602281809,10.45726299
2104,TV07,2.060482979,2024-02-16 0:00:00,1.45045197,0.610031128,10.50089073
2105,TV07,2.097688913,2024-02-17 0:00:00,1.479852796,0.617836058,10.5195694
2106,TV07,2.135353327,2024-02-18 0:00:00,1.50967586,0.625677586,10.57430077
2107,TV07,2.17347455,2024-02-19 0:00:00,1.53991127,0.633563101,10.59639549
2108,TV07,2.21204114,2024-02-20 0:00:00,1.570549011,0.641492069,10.63950825
2109,TV07,2.251041174,2024-02-21 0:00:00,1.601578474,0.649462819,10.64609623
2110,TV07,2.290457487,2024-02-22 0:00:00,1.632988214,0.657469273,10.76658726
2111,TV07,2.330254555,2024-02-23 0:00:00,1.664763808,0.665490746,10.81464005
2112,TV07,2.370439529,2024-02-24 0:00:00,1.696896911,0.673542559,10.85931492
2113,TV07,2.41099906,2024-02-25 0:00:00,1.729376197,0.681622863,10.92569637
2114,TV07,2.451920986,2024-02-26 0:00:00,1.762190461,0.689730406,10.92448902
2115,TV07,2.493173361,2024-02-27 0:00:00,1.795324445,0.697848976,10.98306465
2116,TV07,2.534727812,2024-02-28 0:00:00,1.828762174,0.705965698,10.96250725
2117,TV07,2.576594114,2024-02-29 0:00:00,1.862496376,0.714097679,11.02313423
2118,WG01,1.65084064,2024-02-01 0:00:00,1.150938392,0.499902159,10.11280155
2119,WG01,1.680232644,2024-02-02 0:00:00,1.173684597,0.506548107,10.18053341
2120,WG01,1.71024394,2024-02-03 0:00:00,1.196955681,0.51328826,10.15915108
2121,WG01,1.740891695,2024-02-04 0:00:00,1.220757484,0.520134151,10.15734768
2122,WG01,1.772167683,2024-02-05 0:00:00,1.245085478,0.527082264,10.21623325
2123,WG01,1.804067612,2024-02-06 0:00:00,1.26993525,0.534132242,10.22499657
2124,WG01,1.836518049,2024-02-07 0:00:00,1.295273423,0.541244626,10.22721863
2125,WG01,1.869568467,2024-02-08 0:00:00,1.321118593,0.548449874,10.26465225
2126,WG01,1.902232647,2024-02-09 0:00:00,1.346897483,0.555335164,10.30737209
2127,WG01,1.937457085,2024-02-10 0:00:00,1.374336839,0.563120306,10.31270885
2128,WG01,1.971652508,2024-02-11 0:00:00,1.401400685,0.570251763,10.41287994
2129,WG01,2.006938219,2024-02-12 0:00:00,1.429181457,0.577756822,10.39045238
2130,WG01,2.042748928,2024-02-13 0:00:00,1.45742321,0.585325658,10.50173759
2131,WG01,2.079062462,2024-02-14 0:00:00,1.48610878,0.592953742,10.48184776
2132,WG01,2.115874529,2024-02-15 0:00:00,1.515232682,0.600641787,10.52839375
2133,WG01,2.153172016,2024-02-16 0:00:00,1.544784665,0.608387351,10.56755829
2134,WG01,2.190943718,2024-02-17 0:00:00,1.574755073,0.616188526,10.586236
2135,WG01,2.229151249,2024-02-18 0:00:00,1.605124831,0.624026597,10.68144417
2136,WG01,2.267796516,2024-02-19 0:00:00,1.635887861,0.631908774,10.71178055
2137,WG01,2.306868553,2024-02-20 0:00:00,1.667034149,0.639834464,10.7466507
2138,WG01,2.3463552,2024-02-21 0:00:00,1.698553205,0.647801995,10.75323963
2139,WG01,2.386237144,2024-02-22 0:00:00,1.730431795,0.655805349,10.84863853
2140,WG01,2.42647171,2024-02-23 0:00:00,1.762647629,0.663824081,10.88844967
2141,WG01,2.46707201,2024-02-24 0:00:00,1.795198917,0.671873152,10.9593153
2142,WG01,2.508025408,2024-02-25 0:00:00,1.828074455,0.679950893,11.03283882
2143,WG01,2.54931879,2024-02-26 0:00:00,1.861263037,0.688055813,11.03163147
2144,WG01,2.590915442,2024-02-27 0:00:00,1.894743443,0.696172118,11.11639881
2145,WG01,2.632781982,2024-02-28 0:00:00,1.928495169,0.704286754,11.0778923
2146,WG01,2.674935341,2024-02-29 0:00:00,1.962518573,0.712416768,11.13851833
2147,WU02,1.61854744,2024-02-01 0:00:00,1.119609237,0.498938292,10.12783146
2148,WU02,1.647913575,2024-02-02 0:00:00,1.142250538,0.505662978,10.16544533
2149,WU02,1.677939773,2024-02-03 0:00:00,1.165437102,0.51250273,10.15405655
2150,WU02,1.708564401,2024-02-04 0:00:00,1.189141035,0.519423366,10.17736053
2151,WU02,1.739812493,2024-02-05 0:00:00,1.213371873,0.52644062,10.21776581
2152,WU02,1.771688819,2024-02-06 0:00:00,1.238130093,0.533558726,10.22142029
2153,WU02,1.804185271,2024-02-07 0:00:00,1.263411403,0.540773869,10.2776947
2154,WU02,1.836404443,2024-02-08 0:00:00,1.288692236,0.547712207,10.23557663
2155,WU02,1.870947838,2024-02-09 0:00:00,1.315512061,0.555435717,10.34752464
2156,WU02,1.90519011,2024-02-10 0:00:00,1.342306256,0.562883914,10.30703735
2157,WU02,1.940011144,2024-02-11 0:00:00,1.369596243,0.570414841,10.34478474
2158,WU02,1.975402594,2024-02-12 0:00:00,1.397373676,0.578028977,10.39757347
2159,WU02,2.010666847,2024-02-13 0:00:00,1.425298572,0.585368395,10.46539497
2160,WU02,2.047067404,2024-02-14 0:00:00,1.453974962,0.593092382,10.45517921
2161,WU02,2.083972931,2024-02-15 0:00:00,1.483102918,0.600869894,10.59278774
2162,WU02,2.121366739,2024-02-16 0:00:00,1.512663841,0.608703017,10.55330563
2163,WU02,2.159242868,2024-02-17 0:00:00,1.542652845,0.616590142,10.6302433
2164,WU02,2.197589159,2024-02-18 0:00:00,1.573060036,0.624529183,10.66599274
2165,WU02,2.23638773,2024-02-19 0:00:00,1.603873134,0.632514536,10.75150108
2166,WU02,2.275604725,2024-02-20 0:00:00,1.635073781,0.640531003,10.78238773
2167,WU02,2.315245628,2024-02-21 0:00:00,1.666657805,0.648587763,10.79777145
2168,WU02,2.355297804,2024-02-22 0:00:00,1.698615074,0.656682849,10.94783974
2169,WU02,2.395749807,2024-02-23 0:00:00,1.730934858,0.66481483,10.93261433
2170,WU02,2.436566114,2024-02-24 0:00:00,1.763597488,0.672968745,10.95076275
2171,WU02,2.477727652,2024-02-25 0:00:00,1.79658854,0.681139112,11.00178814
2172,WU02,2.519239426,2024-02-26 0:00:00,1.829904437,0.689334929,10.9684906
2173,WU02,2.561088562,2024-02-27 0:00:00,1.863533735,0.697554767,11.07611275
2174,WU02,2.603262424,2024-02-28 0:00:00,1.897465229,0.705797255,11.02044487
2175,WU02,2.645697355,2024-02-29 0:00:00,1.931664824,0.714032471,11.13636303
