LocationID,Watershed,BRDYEAR,dayOfWY,water_flow,water_regime,rain_to_date,breeding_status,days_since_first_rain,dir_dur,cum_sun_hours
LS11,Laguna Salada,2008,46,lentic,perennial,4.42,0,38,9.962872505,505.050137513
LS11,Laguna Salada,2008,47,lentic,perennial,4.42,0,39,9.930558205,514.980695718
LS11,Laguna Salada,2008,48,lentic,perennial,4.43,0,40,9.859661102,524.84035682
LS11,Laguna Salada,2008,49,lentic,perennial,4.47,0,41,9.864703178,534.705059998
LS11,Laguna Salada,2008,50,lentic,perennial,4.47,0,42,9.83576107,544.540821068
LS11,Laguna Salada,2008,51,lentic,perennial,4.47,0,43,9.849019051,554.389840119
LS11,Laguna Salada,2008,52,lentic,perennial,4.47,0,44,9.731958389,564.121798508
LS11,Laguna Salada,2008,53,lentic,perennial,4.47,0,45,9.80070591,573.922504418
LS11,Laguna Salada,2008,54,lentic,perennial,4.47,0,46,9.740984917,583.663489335
LS11,Laguna Salada,2008,55,lentic,perennial,4.47,0,47,9.631924629,593.295413964
LS11,Laguna Salada,2008,56,lentic,perennial,4.47,0,48,9.721702576,603.01711654
LS11,Laguna Salada,2008,57,lentic,perennial,4.47,0,49,9.670585632,612.6877021720001
LS11,Laguna Salada,2008,58,lentic,perennial,4.47,0,50,9.684626579,622.372328751
LS11,Laguna Salada,2008,59,lentic,perennial,4.47,0,51,9.567864418,631.940193169
LS11,Laguna Salada,2008,60,lentic,perennial,4.47,0,52,9.517196655,641.457389824
LS11,Laguna Salada,2008,61,lentic,perennial,4.47,0,53,9.473568916,650.93095874
LS11,Laguna Salada,2008,62,lentic,perennial,4.5,0,54,9.4841518400000009,660.41511058
LS11,Laguna Salada,2008,63,lentic,perennial,4.51,0,55,9.492182732,669.907293312
LS11,Laguna Salada,2008,64,lentic,perennial,5,0,56,9.405843735,679.313137047
LS11,Laguna Salada,2008,65,lentic,perennial,5,0,57,9.438725471,688.751862518
LS11,Laguna Salada,2008,66,lentic,perennial,5.8,0,58,9.466279984,698.218142502
LS11,Laguna Salada,2008,67,lentic,perennial,6.0200000000000005,0,59,9.372646332,707.590788834
LS11,Laguna Salada,2008,68,lentic,perennial,6.0200000000000005,0,60,9.388243675,716.979032509
LS11,Laguna Salada,2008,69,lentic,perennial,6.0200000000000005,0,61,9.380758286,726.359790795
LS11,Laguna Salada,2008,70,lentic,perennial,6.0200000000000005,0,62,9.331157684,735.690948479
LS11,Laguna Salada,2008,71,lentic,perennial,6.0200000000000005,0,63,9.343757629,745.034706108
LS11,Laguna Salada,2008,72,lentic,perennial,6.0200000000000005,0,64,9.33058548,754.365291588
LS11,Laguna Salada,2008,73,lentic,perennial,6.0200000000000005,0,65,9.376718521,763.742010109
LS11,Laguna Salada,2008,74,lentic,perennial,6.0200000000000005,0,66,9.362042427,773.104052536
LS11,Laguna Salada,2008,75,lentic,perennial,6.0200000000000005,0,67,9.30380249,782.407855026
LS11,Laguna Salada,2008,76,lentic,perennial,6.39,0,68,9.331548691,791.739403717
LS11,Laguna Salada,2008,77,lentic,perennial,6.72,0,69,9.301979065,801.041382782
LS11,Laguna Salada,2008,78,lentic,perennial,8.15,0,70,9.326994896,810.368377678
LS11,Laguna Salada,2008,79,lentic,perennial,9.06,0,71,9.317737579,819.686115257
LS11,Laguna Salada,2008,80,lentic,perennial,9.82,0,72,9.315010071,829.0011253280001
LS11,Laguna Salada,2008,81,lentic,perennial,9.82,0,73,9.341259003,838.342384331
LS11,Laguna Salada,2008,82,lentic,perennial,9.82,0,74,9.314033508,847.656417839
LS11,Laguna Salada,2008,83,lentic,perennial,9.82,0,75,9.306186676,856.962604515
LS11,Laguna Salada,2008,84,lentic,perennial,9.82,0,76,9.318017006,866.2806215210001
LS11,Laguna Salada,2008,85,lentic,perennial,9.82,0,77,9.272609711,875.553231232
LS11,Laguna Salada,2008,86,lentic,perennial,9.83,0,78,9.266125679,884.819356911
LS11,Laguna Salada,2008,87,lentic,perennial,10.15,0,79,9.317802429,894.13715934
LS11,Laguna Salada,2008,88,lentic,perennial,10.34,0,80,9.312261581,903.449420921
LS11,Laguna Salada,2008,89,lentic,perennial,10.56,0,81,9.346120834,912.795541755
LS11,Laguna Salada,2008,90,lentic,perennial,10.57,0,82,9.325065613,922.120607368
LS11,Laguna Salada,2008,91,lentic,perennial,10.7,0,83,9.350997925,931.471605293
LS11,Laguna Salada,2008,92,lentic,perennial,10.7,0,84,9.314201355,940.785806648
LS11,Laguna Salada,2008,93,lentic,perennial,10.7,0,85,9.353431702,950.13923835
LS11,Laguna Salada,2008,94,lentic,perennial,12.11,0,86,9.369911194,959.509149544
LS11,Laguna Salada,2008,95,lentic,perennial,14.99,0,87,9.351371765,968.860521309
LS11,Laguna Salada,2008,96,lentic,perennial,15.74,0,88,9.401114464,978.261635773
LS11,Laguna Salada,2008,97,lentic,perennial,15.87,0,89,9.438557625,987.700193398
LS11,Laguna Salada,2008,98,lentic,perennial,15.9,0,90,9.422037125,997.122230523
LS11,Laguna Salada,2008,99,lentic,perennial,16.78,0,91,9.39613533,1006.518365853
LS11,Laguna Salada,2008,100,lentic,perennial,16.81,0,92,9.454679489,1015.973045342
LS11,Laguna Salada,2008,101,lentic,perennial,17.02,0,93,9.439745903,1025.412791245
LS11,Laguna Salada,2008,102,lentic,perennial,17.03,0,94,9.493112564,1034.905903809
LS11,Laguna Salada,2008,103,lentic,perennial,17.03,0,95,9.491486549,1044.397390358
LS11,Laguna Salada,2008,104,lentic,perennial,17.03,0,96,9.55566597,1053.953056328
LS11,Laguna Salada,2008,105,lentic,perennial,17.03,0,97,9.600112915,1063.553169243
LS11,Laguna Salada,2008,106,lentic,perennial,17.04,0,98,9.641893387,1073.19506263
LS11,Laguna Salada,2008,107,lentic,perennial,17.04,0,99,9.705732346,1082.900794976
LS11,Laguna Salada,2008,108,lentic,perennial,17.04,0,100,9.689155579,1092.589950555
LS11,Laguna Salada,2008,109,lentic,perennial,17.04,0,101,9.680256844,1102.270207399
LS11,Laguna Salada,2008,110,lentic,perennial,17.05,0,102,9.770423889,1112.040631288
LS11,Laguna Salada,2008,111,lentic,perennial,17.05,0,103,9.741705894,1121.782337182
LS11,Laguna Salada,2008,112,lentic,perennial,17.35,0,104,9.794830322,1131.577167504
LS11,Laguna Salada,2008,113,lentic,perennial,17.5,0,105,9.849939346,1141.42710685
LS11,Laguna Salada,2008,114,lentic,perennial,17.61,0,106,9.863895416,1151.291002266
LS11,Laguna Salada,2008,115,lentic,perennial,18.5,0,107,9.871035576,1161.162037842
LS11,Laguna Salada,2008,116,lentic,perennial,22.39,0,108,9.882342339,1171.044380181
LS11,Laguna Salada,2008,117,lentic,perennial,22.75,0,109,9.925284386,1180.969664567
LS11,Laguna Salada,2008,118,lentic,perennial,23.42,0,110,9.99023819,1190.959902757
LS11,Laguna Salada,2008,119,lentic,perennial,23.48,0,111,10.02454281,1200.984445567
LS11,Laguna Salada,2008,120,lentic,perennial,23.87,0,112,10.04321194,1211.027657507
LS11,Laguna Salada,2008,121,lentic,perennial,23.93,0,113,10.04697132,1221.074628827
LS11,Laguna Salada,2008,122,lentic,perennial,26.02,0,114,10.10650921,1231.181138037
LS11,Laguna Salada,2008,123,lentic,perennial,26.02,0,115,10.11889076,1241.300028797
LS11,Laguna Salada,2008,124,lentic,perennial,28.51,0,116,10.17458344,1251.474612237
LS11,Laguna Salada,2008,125,lentic,perennial,28.580000000000002,0,117,10.17523098,1261.649843217
LS11,Laguna Salada,2008,126,lentic,perennial,28.580000000000002,0,118,10.23968983,1271.889533047
LS11,Laguna Salada,2008,127,lentic,perennial,28.580000000000002,0,119,10.25348473,1282.143017777
LS11,Laguna Salada,2008,128,lentic,perennial,28.580000000000002,1,120,10.28089428,1292.423912057
MC01,Milagra Creek,2008,0,lentic,seasonal,0,0,-8,11.59230804,11.59230804
MC01,Milagra Creek,2008,1,lentic,seasonal,0,0,-7,11.56640625,23.15871429
MC01,Milagra Creek,2008,2,lentic,seasonal,0,0,-6,11.57051849,34.729232780000004
MC01,Milagra Creek,2008,3,lentic,seasonal,0,0,-5,11.54094982,46.2701826
MC01,Milagra Creek,2008,4,lentic,seasonal,0,0,-4,11.45922756,57.72941016
MC01,Milagra Creek,2008,5,lentic,seasonal,0,0,-3,11.39855194,69.1279621
MC01,Milagra Creek,2008,6,lentic,seasonal,0,0,-2,11.42569923,80.55366133
MC01,Milagra Creek,2008,7,lentic,seasonal,0,0,-1,11.34946728,91.90312861
MC01,Milagra Creek,2008,8,lentic,seasonal,0.92,0,0,11.31293201,103.21606062000001
MC01,Milagra Creek,2008,9,lentic,seasonal,1.31,0,1,11.35052299,114.56658361000001
MC01,Milagra Creek,2008,10,lentic,seasonal,1.31,0,2,11.23538589,125.8019695
MC01,Milagra Creek,2008,11,lentic,seasonal,2.63,0,3,11.22823143,137.03020093
MC01,Milagra Creek,2008,12,lentic,seasonal,2.64,0,4,11.1983366,148.22853753
MC01,Milagra Creek,2008,13,lentic,seasonal,2.65,0,5,11.10304832,159.33158585
MC01,Milagra Creek,2008,14,lentic,seasonal,2.89,0,6,11.09760857,170.42919442
MC01,Milagra Creek,2008,15,lentic,seasonal,3.25,0,7,11.08687115,181.51606557
MC01,Milagra Creek,2008,16,lentic,seasonal,3.2800000000000002,0,8,11.00980091,192.52586648
MC01,Milagra Creek,2008,17,lentic,seasonal,3.2800000000000002,0,9,10.96124554,203.48711202
MC01,Milagra Creek,2008,18,lentic,seasonal,3.49,0,10,10.96471882,214.45183084
MC01,Milagra Creek,2008,19,lentic,seasonal,3.49,0,11,10.88063622,225.33246706
MC01,Milagra Creek,2008,20,lentic,seasonal,3.49,0,12,10.88191509,236.21438215
MC01,Milagra Creek,2008,21,lentic,seasonal,3.49,0,13,10.72212791,246.93651006
MC01,Milagra Creek,2008,22,lentic,seasonal,3.49,0,14,10.76947403,257.70598409
MC01,Milagra Creek,2008,23,lentic,seasonal,3.49,0,15,10.73542404,268.44140813
MC01,Milagra Creek,2008,24,lentic,seasonal,3.49,0,16,10.6998539,279.14126203
MC01,Milagra Creek,2008,25,lentic,seasonal,3.49,0,17,10.5946312,289.73589323
MC01,Milagra Creek,2008,26,lentic,seasonal,3.49,0,18,10.57891178,300.31480501
MC01,Milagra Creek,2008,27,lentic,seasonal,3.49,0,19,10.52666664,310.84147165
MC01,Milagra Creek,2008,28,lentic,seasonal,3.49,0,20,10.54968357,321.39115522
MC01,Milagra Creek,2008,29,lentic,seasonal,3.49,0,21,10.54301834,331.93417356
MC01,Milagra Creek,2008,30,lentic,seasonal,3.49,0,22,10.44018745,342.37436101
MC01,Milagra Creek,2008,31,lentic,seasonal,3.49,0,23,10.37564754,352.75000855
MC01,Milagra Creek,2008,32,lentic,seasonal,3.49,0,24,10.36920357,363.11921212
MC01,Milagra Creek,2008,33,lentic,seasonal,3.49,0,25,10.30528831,373.42450043
MC01,Milagra Creek,2008,34,lentic,seasonal,3.49,0,26,10.31541252,383.73991295
MC01,Milagra Creek,2008,35,lentic,seasonal,3.49,0,27,10.2964592,394.03637215
MC01,Milagra Creek,2008,36,lentic,seasonal,3.49,0,28,10.2802124,404.31658455
MC01,Milagra Creek,2008,37,lentic,seasonal,3.5100000000000002,0,29,10.25293922,414.56952377
MC01,Milagra Creek,2008,38,lentic,seasonal,3.5100000000000002,0,30,10.19575787,424.76528164
MC01,Milagra Creek,2008,39,lentic,seasonal,3.5100000000000002,0,31,10.213871,434.97915264
MC01,Milagra Creek,2008,40,lentic,seasonal,4.34,0,32,10.12699604,445.10614868
MC01,Milagra Creek,2008,41,lentic,seasonal,4.41,0,33,10.12985134,455.23600002
MC01,Milagra Creek,2008,42,lentic,seasonal,4.41,0,34,10.08462238,465.3206224
MC01,Milagra Creek,2008,43,lentic,seasonal,4.41,0,35,9.999468803,475.320091203
MC01,Milagra Creek,2008,44,lentic,seasonal,4.41,0,36,10.02238369,485.342474893
MC01,Milagra Creek,2008,45,lentic,seasonal,4.41,0,37,9.990645409,495.333120302
MC01,Milagra Creek,2008,46,lentic,seasonal,4.42,0,38,9.960124969,505.293245271
MC01,Milagra Creek,2008,47,lentic,seasonal,4.42,0,39,9.92460537,515.217850641
MC01,Milagra Creek,2008,48,lentic,seasonal,4.43,0,40,9.814207077,525.032057718
MC01,Milagra Creek,2008,49,lentic,seasonal,4.47,0,41,9.826241493,534.858299211
MC01,Milagra Creek,2008,50,lentic,seasonal,4.47,0,42,9.797299385,544.655598596
MC01,Milagra Creek,2008,51,lentic,seasonal,4.47,0,43,9.813304901,554.468903497
MC01,Milagra Creek,2008,52,lentic,seasonal,4.47,0,44,9.693496704,564.162400201
MC01,Milagra Creek,2008,53,lentic,seasonal,4.47,0,45,9.762244225,573.924644426
MC01,Milagra Creek,2008,54,lentic,seasonal,4.47,0,46,9.705270767,583.629915193
MC01,Milagra Creek,2008,55,lentic,seasonal,4.47,0,47,9.593462944,593.223378137
MC01,Milagra Creek,2008,56,lentic,seasonal,4.47,0,48,9.685988426,602.909366563
MC01,Milagra Creek,2008,57,lentic,seasonal,4.47,0,49,9.634871483,612.544238046
MC01,Milagra Creek,2008,58,lentic,seasonal,4.47,0,50,9.646164894,622.19040294
MC01,Milagra Creek,2008,59,lentic,seasonal,4.47,0,51,9.603578568,631.793981508
MC01,Milagra Creek,2008,60,lentic,seasonal,4.47,0,52,9.552910805,641.346892313
MC01,Milagra Creek,2008,61,lentic,seasonal,4.47,0,53,9.509283066,650.856175379
MC01,Milagra Creek,2008,62,lentic,seasonal,4.5,0,54,9.480946541,660.33712192
MC01,Milagra Creek,2008,63,lentic,seasonal,4.51,0,55,9.492182732,669.829304652
MC01,Milagra Creek,2008,64,lentic,seasonal,5,0,56,9.415584564,679.244889216
MC01,Milagra Creek,2008,65,lentic,seasonal,5,0,57,9.450980186,688.695869402
MC01,Milagra Creek,2008,66,lentic,seasonal,5.8,0,58,9.463074684,698.158944086
MC01,Milagra Creek,2008,67,lentic,seasonal,6.0200000000000005,0,59,9.369441032,707.528385118
MC01,Milagra Creek,2008,68,lentic,seasonal,6.0200000000000005,0,60,9.388243675,716.916628793
MC01,Milagra Creek,2008,69,lentic,seasonal,6.0200000000000005,0,61,9.416472435,726.333101228
MC01,Milagra Creek,2008,70,lentic,seasonal,6.0200000000000005,0,62,9.364490509,735.697591737
MC01,Milagra Creek,2008,71,lentic,seasonal,6.0200000000000005,0,63,9.337804794,745.035396531
MC01,Milagra Creek,2008,72,lentic,seasonal,6.0200000000000005,0,64,9.340325356,754.3757218869999
MC01,Milagra Creek,2008,73,lentic,seasonal,6.0200000000000005,0,65,9.372930527,763.748652414
MC01,Milagra Creek,2008,74,lentic,seasonal,6.0200000000000005,0,66,9.367994308,773.116646722
MC01,Milagra Creek,2008,75,lentic,seasonal,6.0200000000000005,0,67,9.30380249,782.420449212
MC01,Milagra Creek,2008,76,lentic,seasonal,6.39,0,68,9.331548691,791.751997903
MC01,Milagra Creek,2008,77,lentic,seasonal,6.72,0,69,9.305184364,801.057182267
MC01,Milagra Creek,2008,78,lentic,seasonal,8.15,0,70,9.323206902,810.380389169
MC01,Milagra Creek,2008,79,lentic,seasonal,9.06,0,71,9.31453228,819.694921449
MC01,Milagra Creek,2008,80,lentic,seasonal,9.82,0,72,9.31821537,829.013136819
MC01,Milagra Creek,2008,81,lentic,seasonal,9.82,0,73,9.337471008,838.350607827
MC01,Milagra Creek,2008,82,lentic,seasonal,9.82,0,74,9.314033508,847.6646413349999
MC01,Milagra Creek,2008,83,lentic,seasonal,9.82,0,75,9.306186676,856.970828011
MC01,Milagra Creek,2008,84,lentic,seasonal,9.82,0,76,9.314811707,866.285639718
MC01,Milagra Creek,2008,85,lentic,seasonal,9.82,0,77,9.27581501,875.561454728
MC01,Milagra Creek,2008,86,lentic,seasonal,9.83,0,78,9.269330978,884.830785706
MC01,Milagra Creek,2008,87,lentic,seasonal,10.15,0,79,9.317802429,894.148588135
MC01,Milagra Creek,2008,88,lentic,seasonal,10.34,0,80,9.312261581,903.460849716
MC01,Milagra Creek,2008,89,lentic,seasonal,10.56,0,81,9.352073669,912.812923385
MC01,Milagra Creek,2008,90,lentic,seasonal,10.57,0,82,9.328270912,922.141194297
MC01,Milagra Creek,2008,91,lentic,seasonal,10.7,0,83,9.350997925,931.492192222
MC01,Milagra Creek,2008,92,lentic,seasonal,10.7,0,84,9.311453819,940.803646041
MC01,Milagra Creek,2008,93,lentic,seasonal,10.7,0,85,9.345098495,950.148744536
MC01,Milagra Creek,2008,94,lentic,seasonal,12.11,0,86,9.363959312,959.512703848
MC01,Milagra Creek,2008,95,lentic,seasonal,14.99,0,87,9.38983345,968.902537298
MC01,Milagra Creek,2008,96,lentic,seasonal,15.74,0,88,9.401114464,978.303651762
MC01,Milagra Creek,2008,97,lentic,seasonal,15.87,0,89,9.438557625,987.742209387
MC01,Milagra Creek,2008,98,lentic,seasonal,15.9,0,90,9.42524147,997.167450857
MC01,Milagra Creek,2008,99,lentic,seasonal,16.78,0,91,9.403128624,1006.570579481
MC01,Milagra Creek,2008,100,lentic,seasonal,16.81,0,92,9.454679489,1016.02525897
MC01,Milagra Creek,2008,101,lentic,seasonal,17.02,0,93,9.439745903,1025.465004873
MC01,Milagra Creek,2008,102,lentic,seasonal,17.03,0,94,9.487159729,1034.952164602
MC01,Milagra Creek,2008,103,lentic,seasonal,17.03,0,95,9.48174572,1044.433910322
MC01,Milagra Creek,2008,104,lentic,seasonal,17.03,0,96,9.594127655,1054.028037977
MC01,Milagra Creek,2008,105,lentic,seasonal,17.03,0,97,9.600112915,1063.628150892
MC01,Milagra Creek,2008,106,lentic,seasonal,17.04,0,98,9.608559608,1073.2367105
MC01,Milagra Creek,2008,107,lentic,seasonal,17.04,1,99,9.670017242,1082.906727742
RL02,Rodeo Lagoon,2008,0,lentic,perennial,0,0,-8,11.52564144,11.52564144
RL02,Rodeo Lagoon,2008,1,lentic,perennial,0,0,-7,11.51665974,23.04230118
RL02,Rodeo Lagoon,2008,2,lentic,perennial,0,0,-6,11.53517056,34.57747174
RL02,Rodeo Lagoon,2008,3,lentic,perennial,0,0,-5,11.54142952,46.11890126
RL02,Rodeo Lagoon,2008,4,lentic,perennial,0,0,-4,11.43935204,57.5582533
RL02,Rodeo Lagoon,2008,5,lentic,perennial,0,0,-3,11.35881519,68.91706848999999
RL02,Rodeo Lagoon,2008,6,lentic,perennial,0,0,-2,11.366992,80.28406049
RL02,Rodeo Lagoon,2008,7,lentic,perennial,0,0,-1,11.2837286,91.56778908999999
RL02,Rodeo Lagoon,2008,8,lentic,perennial,0.92,0,0,11.25980377,102.82759286
RL02,Rodeo Lagoon,2008,9,lentic,perennial,1.31,0,1,11.26208973,114.08968259
RL02,Rodeo Lagoon,2008,10,lentic,perennial,1.31,0,2,11.2012291,125.29091169
RL02,Rodeo Lagoon,2008,11,lentic,perennial,2.63,0,3,11.18014431,136.471056
RL02,Rodeo Lagoon,2008,12,lentic,perennial,2.64,0,4,11.22051239,147.69156839
RL02,Rodeo Lagoon,2008,13,lentic,perennial,2.65,0,5,11.11802959,158.80959798
RL02,Rodeo Lagoon,2008,14,lentic,perennial,2.89,0,6,11.13664532,169.9462433
RL02,Rodeo Lagoon,2008,15,lentic,perennial,3.25,0,7,11.11962891,181.06587221
RL02,Rodeo Lagoon,2008,16,lentic,perennial,3.2800000000000002,0,8,11.08671379,192.15258599999999
RL02,Rodeo Lagoon,2008,17,lentic,perennial,3.2800000000000002,0,9,11.02278996,203.17537596
RL02,Rodeo Lagoon,2008,18,lentic,perennial,3.49,0,10,10.99809551,214.17347146999998
RL02,Rodeo Lagoon,2008,19,lentic,perennial,3.49,0,11,10.96620178,225.13967325
RL02,Rodeo Lagoon,2008,20,lentic,perennial,3.49,0,12,10.94377708,236.08345033
RL02,Rodeo Lagoon,2008,21,lentic,perennial,3.49,0,13,10.87189198,246.95534231
RL02,Rodeo Lagoon,2008,22,lentic,perennial,3.49,0,14,10.87733269,257.832675
RL02,Rodeo Lagoon,2008,23,lentic,perennial,3.49,0,15,10.83807564,268.67075064
RL02,Rodeo Lagoon,2008,24,lentic,perennial,3.49,0,16,10.85920143,279.52995207
RL02,Rodeo Lagoon,2008,25,lentic,perennial,3.49,0,17,10.80792713,290.3378792
RL02,Rodeo Lagoon,2008,26,lentic,perennial,3.49,0,18,10.74615574,301.08403494
RL02,Rodeo Lagoon,2008,27,lentic,perennial,3.49,0,19,10.74238491,311.82641985
RL02,Rodeo Lagoon,2008,28,lentic,perennial,3.49,0,20,10.74808025,322.5745001
RL02,Rodeo Lagoon,2008,29,lentic,perennial,3.49,0,21,10.73228836,333.30678846
RL02,Rodeo Lagoon,2008,30,lentic,perennial,3.49,0,22,10.72925854,344.036047
RL02,Rodeo Lagoon,2008,31,lentic,perennial,3.49,0,23,10.65501213,354.69105913
RL02,Rodeo Lagoon,2008,32,lentic,perennial,3.49,0,24,10.70929337,365.4003525
RL02,Rodeo Lagoon,2008,33,lentic,perennial,3.49,0,25,10.63839245,376.03874494999997
RL02,Rodeo Lagoon,2008,34,lentic,perennial,3.49,0,26,10.665308,386.70405295
RL02,Rodeo Lagoon,2008,35,lentic,perennial,3.49,0,27,10.66970921,397.37376216
RL02,Rodeo Lagoon,2008,36,lentic,perennial,3.49,0,28,10.62022114,407.99398329999997
RL02,Rodeo Lagoon,2008,37,lentic,perennial,3.5100000000000002,0,29,10.63388252,418.62786582
RL02,Rodeo Lagoon,2008,38,lentic,perennial,3.5100000000000002,0,30,10.55447102,429.18233684
RL02,Rodeo Lagoon,2008,39,lentic,perennial,3.5100000000000002,0,31,10.59536171,439.77769854999997
RL02,Rodeo Lagoon,2008,40,lentic,perennial,4.34,0,32,10.60381317,450.38151172
RL02,Rodeo Lagoon,2008,41,lentic,perennial,4.41,0,33,10.60803795,460.98954967
RL02,Rodeo Lagoon,2008,42,lentic,perennial,4.41,0,34,10.58075237,471.57030204
RL02,Rodeo Lagoon,2008,43,lentic,perennial,4.41,0,35,10.51830292,482.08860496
RL02,Rodeo Lagoon,2008,44,lentic,perennial,4.41,0,36,10.50499058,492.59359553999997
RL02,Rodeo Lagoon,2008,45,lentic,perennial,4.41,0,37,10.48391151,503.07750705
RL02,Rodeo Lagoon,2008,46,lentic,perennial,4.42,0,38,10.49330711,513.5708141599999
RL02,Rodeo Lagoon,2008,47,lentic,perennial,4.42,0,39,10.45420361,524.02501777
RL02,Rodeo Lagoon,2008,48,lentic,perennial,4.43,0,40,10.39957714,534.42459491
RL02,Rodeo Lagoon,2008,49,lentic,perennial,4.47,0,41,10.39537048,544.81996539
RL02,Rodeo Lagoon,2008,50,lentic,perennial,4.47,0,42,10.36816788,555.18813327
RL02,Rodeo Lagoon,2008,51,lentic,perennial,4.47,0,43,10.38715935,565.57529262
RL02,Rodeo Lagoon,2008,52,lentic,perennial,4.47,0,44,10.33976746,575.91506008
RL02,Rodeo Lagoon,2008,53,lentic,perennial,4.47,0,45,10.39832687,586.31338695
RL02,Rodeo Lagoon,2008,54,lentic,perennial,4.47,0,46,10.35350895,596.6668959
RL02,Rodeo Lagoon,2008,55,lentic,perennial,4.47,0,47,10.36814022,607.03503612
RL02,Rodeo Lagoon,2008,56,lentic,perennial,4.47,0,48,10.31311035,617.34814647
RL02,Rodeo Lagoon,2008,57,lentic,perennial,4.47,0,49,10.30751514,627.65566161
RL02,Rodeo Lagoon,2008,58,lentic,perennial,4.47,0,50,10.31113625,637.96679786
RL02,Rodeo Lagoon,2008,59,lentic,perennial,4.47,0,51,10.30931759,648.27611545
RL02,Rodeo Lagoon,2008,60,lentic,perennial,4.47,0,52,10.28594494,658.5620603899999
RL02,Rodeo Lagoon,2008,61,lentic,perennial,4.47,0,53,10.30491543,668.86697582
RL02,Rodeo Lagoon,2008,62,lentic,perennial,4.5,0,54,10.24641037,679.11338619
RL02,Rodeo Lagoon,2008,63,lentic,perennial,4.51,0,55,10.25998497,689.37337116
RL02,Rodeo Lagoon,2008,64,lentic,perennial,5,0,56,10.25665474,699.6300259
RL02,Rodeo Lagoon,2008,65,lentic,perennial,5,0,57,10.24725246,709.87727836
RL02,Rodeo Lagoon,2008,66,lentic,perennial,5.8,0,58,10.23421478,720.11149314
RL02,Rodeo Lagoon,2008,67,lentic,perennial,6.0200000000000005,0,59,10.16933346,730.2808266
RL02,Rodeo Lagoon,2008,68,lentic,perennial,6.0200000000000005,0,60,10.13336086,740.41418746
RL02,Rodeo Lagoon,2008,69,lentic,perennial,6.0200000000000005,0,61,10.11217403,750.52636149
RL02,Rodeo Lagoon,2008,70,lentic,perennial,6.0200000000000005,0,62,10.07700443,760.60336592
RL02,Rodeo Lagoon,2008,71,lentic,perennial,6.0200000000000005,0,63,9.986272812,770.589638732
RL02,Rodeo Lagoon,2008,72,lentic,perennial,6.0200000000000005,0,64,9.975783348,780.56542208
RL02,Rodeo Lagoon,2008,73,lentic,perennial,6.0200000000000005,0,65,9.931923866,790.497345946
RL02,Rodeo Lagoon,2008,74,lentic,perennial,6.0200000000000005,0,66,9.843592644,800.34093859
RL02,Rodeo Lagoon,2008,75,lentic,perennial,6.0200000000000005,0,67,9.857257843,810.198196433
RL02,Rodeo Lagoon,2008,76,lentic,perennial,6.39,0,68,9.824122429,820.022318862
RL02,Rodeo Lagoon,2008,77,lentic,perennial,6.72,0,69,9.836234093,829.858552955
RL02,Rodeo Lagoon,2008,78,lentic,perennial,8.15,0,70,9.784628868,839.643181823
RL02,Rodeo Lagoon,2008,79,lentic,perennial,9.06,0,71,9.763183594,849.406365417
RL02,Rodeo Lagoon,2008,80,lentic,perennial,9.82,0,72,9.754051208,859.160416625
RL02,Rodeo Lagoon,2008,81,lentic,perennial,9.82,0,73,9.732517242,868.892933867
RL02,Rodeo Lagoon,2008,82,lentic,perennial,9.82,0,74,9.724230766,878.617164633
RL02,Rodeo Lagoon,2008,83,lentic,perennial,9.82,0,75,9.750035286,888.367199919
RL02,Rodeo Lagoon,2008,84,lentic,perennial,9.82,0,76,9.733700752,898.100900671
RL02,Rodeo Lagoon,2008,85,lentic,perennial,9.82,0,77,9.77923584,907.880136511
RL02,Rodeo Lagoon,2008,86,lentic,perennial,9.83,0,78,9.833346367,917.713482878
RL02,Rodeo Lagoon,2008,87,lentic,perennial,10.15,0,79,9.824111938,927.537594816
RL02,Rodeo Lagoon,2008,88,lentic,perennial,10.34,0,80,9.84099102,937.378585836
RL02,Rodeo Lagoon,2008,89,lentic,perennial,10.56,0,81,9.835912704,947.21449854
RL02,Rodeo Lagoon,2008,90,lentic,perennial,10.57,0,82,9.882983208,957.097481748
RL02,Rodeo Lagoon,2008,91,lentic,perennial,10.7,0,83,9.848070145,966.945551893
RL02,Rodeo Lagoon,2008,92,lentic,perennial,10.7,0,84,9.926877022,976.872428915
RL02,Rodeo Lagoon,2008,93,lentic,perennial,10.7,0,85,10.01246643,986.884895345
RL02,Rodeo Lagoon,2008,94,lentic,perennial,12.11,0,86,10.00712109,996.892016435
RL02,Rodeo Lagoon,2008,95,lentic,perennial,14.99,0,87,10.08339691,1006.975413345
RL02,Rodeo Lagoon,2008,96,lentic,perennial,15.74,0,88,10.15269661,1017.128109955
RL02,Rodeo Lagoon,2008,97,lentic,perennial,15.87,0,89,10.1978941,1027.3260040549999
RL02,Rodeo Lagoon,2008,98,lentic,perennial,15.9,0,90,10.23768711,1037.563691165
RL02,Rodeo Lagoon,2008,99,lentic,perennial,16.78,0,91,10.27529335,1047.838984515
RL02,Rodeo Lagoon,2008,100,lentic,perennial,16.81,0,92,10.28956413,1058.128548645
RL02,Rodeo Lagoon,2008,101,lentic,perennial,17.02,0,93,10.20927143,1068.337820075
RL02,Rodeo Lagoon,2008,102,lentic,perennial,17.03,0,94,10.2981987,1078.636018775
