LocationID,BRDYEAR,max_depth,WaterTemp,num_egg_masses,mean_percent_sub,mean_percent_water,dry_year,proportion_high_water_vis,proportion_na_water_vis,Watershed,CoastalSite,yearly_rain,yearly_rain_lag,interpolated_canopy,water_flow,water_regime,County,complete_case,BRDYEAR_scaled,mean_percent_sub_scaled,mean_percent_water_scaled,interpolated_canopy_scaled,yearly_rain_scaled,max_depth_scaled,WaterTemp_scaled,yearly_rain_lag_scaled
LS08,2023,1.9,8.957142857142857,19,0,35.833333333333336,FALSE,0.7142857142857143,0.125,Laguna Salada,TRUE,133.6802,58.2676,0,lentic,perennial,San Mateo,TRUE,1.2525691894250657,-0.5722552063929157,-0.7869380822762206,-0.7696339923917791,1.280941849532357,1.13123623275346,-1.2134638133154365,-0.9572459640643908
LS09,2010,1.2,15.366666666666667,0,0,86,FALSE,0.8,0.2857142857142857,Laguna Salada,FALSE,108.331,61.6966,100,lotic,perennial,San Mateo,TRUE,-1.3449934795794323,-0.5722552063929157,1.0720468334041822,2.275445896531147,0.548138683283219,0.05344850410179423,1.1767280191183678,-0.8462629717265507
LS09,2011,1.19,13.75,1,0,88,FALSE,1,0.16666666666666666,Laguna Salada,FALSE,129.3114,79.27340000000001,100,lotic,perennial,San Mateo,TRUE,-1.1451809665790862,-0.5722552063929157,1.1461591888465903,2.275445896531147,1.154647115469379,0.03805153654962756,0.5738527389465425,-0.27737237396517656
LS09,2012,0.85,14.5,0,0,77.5,FALSE,1,0,Laguna Salada,FALSE,71.14540000000001,73.86319999999999,100,lotic,perennial,San Mateo,TRUE,-0.9453684535787403,-0.5722552063929157,0.7570693227739478,2.275445896531147,-0.5268350996714277,-0.4854453602240386,0.8535371472736779,-0.4524788729871029
LS09,2013,0.85,15,0,6.666666666666667,86.66666666666667,FALSE,1,0.3333333333333333,Laguna Salada,FALSE,66.3702,108.331,100,lotic,perennial,San Mateo,TRUE,-0.7455559405783944,-0.05312507870562051,1.096750951884985,2.275445896531147,-0.66487818108910135,-0.4854453602240386,1.0399934194917682,0.663105724068077
LS09,2014,0.66,14,0,2.5,90,FALSE,0.75,0,Laguna Salada,FALSE,58.2422,129.3114,100,lotic,perennial,San Mateo,TRUE,-0.5457434275780483,-0.37758140851018,1.2202715442889982,2.275445896531147,-0.8998451281830132,-0.777987743715205,0.6670808750555877,1.342157217927751
LS09,2016,0.92,16.25,0,0,100,FALSE,1,0.42857142857142855,Laguna Salada,FALSE,75.6412,66.3702,100,lotic,perennial,San Mateo,TRUE,-0.14611840157735634,-0.5722552063929157,1.5908333215010386,2.275445896531147,-0.396869007060108,-0.37766658735887193,1.5061341000369937,-0.6949972636512721
LS09,2017,0.98,14.25,0,0,100,FALSE,1,0.2,Laguna Salada,FALSE,143.5354,58.2422,100,lotic,perennial,San Mateo,TRUE,0.05369411142298966,-0.5722552063929157,1.5908333215010386,2.275445896531147,1.5658392728837252,-0.2852847820458721,0.7603090111646328,-0.9580680603039305
LS09,2018,0.9,16,0,8.333333333333334,89,FALSE,1,0.3333333333333333,Laguna Salada,FALSE,62.103,70.2818,100,lotic,perennial,San Mateo,TRUE,0.25350662442333566,0.0766574532162033,1.1832153665677942,2.275445896531147,-0.7882358283134049,-0.40846052246320524,1.4129059639279484,-0.5683944427621801
LS09,2019,0.58,14,0,0,99,FALSE,1,0.5,Laguna Salada,FALSE,123.69800000000001,75.6412,100,lotic,perennial,San Mateo,TRUE,0.45331913742368163,-0.5722552063929157,1.5537771437798347,2.275445896531147,0.9923730676326464,-0.9011634841325382,0.6670808750555877,-0.39493213621933365
LS09,2021,0.4,14.733333333333334,0,0,83.33333333333333,FALSE,0.6666666666666666,0.4,Laguna Salada,FALSE,34.239200000000004,62.103,100,lotic,perennial,San Mateo,TRUE,0.8529441634243736,-0.5722552063929157,0.9732303594809711,2.275445896531147,-1.5937318938197216,-1.1783089000715379,0.940550074308787,-0.8331094318939176
LS09,2022,1,14.133333333333333,0,1.4285714285714286,87.85714285714286,FALSE,1,0.2,Laguna Salada,FALSE,90.6272,123.69800000000001,100,lotic,perennial,San Mateo,TRUE,1.0527566764247196,-0.4610130361742096,1.1408654491721326,2.275445896531147,0.03635130164429217,-0.2544908469415388,0.7168025476470782,1.1604739489895093
LS09,2023,1.2,12.483333333333334,0,0,72.5,FALSE,1,0.14285714285714285,Laguna Salada,FALSE,133.6802,58.2676,100,lotic,perennial,San Mateo,TRUE,1.2525691894250657,-0.5722552063929157,0.5717884341679276,2.275445896531147,1.280941849532357,0.05344850410179423,0.10149684932738105,-0.9572459640643908
MC01,2002,3.41,9,81,0,70,FALSE,1,0.5,Milagra Creek,FALSE,101.3206,95.0468,0,lentic,seasonal,San Mateo,TRUE,-2.9434935835822,-0.5722552063929157,0.4791479898649174,-0.7696339923917791,0.3454796914147199,3.4561783331306244,-1.1974818471253144,0.23314939078888847
MC01,2003,1.28,9.875,53,0,80,FALSE,0.5,0.5,Milagra Creek,FALSE,101.092,98.5266,0,lentic,seasonal,San Mateo,TRUE,-2.743681070581854,-0.5722552063929157,0.8497097670769579,-0.7696339923917791,0.33887124602770363,0.17662424451912756,-0.8711833707436566,0.34577657560580777
MC01,2005,4.08,12.3,39,0,50,FALSE,0.3333333333333333,0.4,Milagra Creek,FALSE,120.24360000000001,101.3206,0,lentic,seasonal,San Mateo,TRUE,-2.344056044581162,-0.5722552063929157,-0.26197556455916343,-0.7696339923917791,0.8925121151177341,4.48777515912579,0.033129549514081216,0.43620716195515896
MC01,2008,1.5,11.7,61,2.2,57.6,FALSE,0,0,Milagra Creek,FALSE,79.27340000000001,120.24360000000001,0,lentic,seasonal,San Mateo,TRUE,-1.7446185055801242,-0.4009422642561083,0.01965138612198734,-0.7696339923917791,-0.2918681525775158,0.5153575306667939,-0.19061797714762757,1.0486688604121297
MC01,2009,1.19,12,12,50,32.5,FALSE,0.25,0.2,Milagra Creek,FALSE,73.86319999999999,141.68120000000002,0,lentic,seasonal,San Mateo,TRUE,-1.5448059925797784,3.321220751261798,-0.9104586746802342,-0.7696339923917791,-0.4482680267369014,0.03805153654962756,-0.07874421381677317,1.7425180865835164
MC01,2010,1,17,0,5,67.5,FALSE,0,0,Milagra Creek,FALSE,108.331,61.6966,0,lentic,seasonal,San Mateo,TRUE,-1.3449934795794323,-0.18290761062744432,0.3865075455619073,-0.7696339923917791,0.548138683283219,-0.2544908469415388,1.785818508364129,-0.8462629717265507
MC01,2011,1.75,9,51,16.666666666666668,53.333333333333336,FALSE,0,0,Milagra Creek,FALSE,129.3114,79.27340000000001,0,lentic,seasonal,San Mateo,TRUE,-1.1451809665790862,0.7255701128253222,-0.13845497215514987,-0.7696339923917791,1.154647115469379,0.9002817194709603,-1.1974818471253144,-0.27737237396517656
MC01,2013,1.12,12.25,35,15,28.333333333333332,FALSE,0.6666666666666666,0,Milagra Creek,FALSE,66.3702,108.331,0,lentic,seasonal,San Mateo,TRUE,-0.7455559405783944,0.5957875809034984,-1.064859415185251,-0.7696339923917791,-0.66487818108910135,-0.06972723631553876,0.014483922292271934,0.663105724068077
MC01,2014,0.5,25.5,39,27.5,65,FALSE,0.3333333333333333,0.25,Milagra Creek,FALSE,58.2422,129.3114,0,lentic,seasonal,San Mateo,TRUE,-0.5457434275780483,1.569156570317177,0.2938671012588972,-0.7696339923917791,-0.8998451281830132,-1.0243392245498715,4.955575136071663,1.342157217927751
MC01,2017,1.3,11.5,14,3.75,70,FALSE,0.25,0.42857142857142855,Milagra Creek,FALSE,143.5354,58.2422,0,lentic,seasonal,San Mateo,TRUE,0.05369411142298966,-0.28024450956881214,0.4791479898649174,-0.7696339923917791,1.5658392728837252,0.2074181796234609,-0.2652004860348634,-0.9580680603039305
MC01,2018,0.4,15.5,54,15,42.5,FALSE,0,0,Milagra Creek,FALSE,62.103,70.2818,0,lentic,seasonal,San Mateo,TRUE,0.25350662442333566,0.5957875809034984,-0.5398968974681938,-0.7696339923917791,-0.7882358283134049,-1.1783089000715379,1.2264496917098584,-0.5683944427621801
MC01,2019,1.04,11.5,24,0,72.5,FALSE,0.3333333333333333,0.5,Milagra Creek,FALSE,123.69800000000001,75.6412,0,lentic,seasonal,San Mateo,TRUE,0.45331913742368163,-0.5722552063929157,0.5717884341679276,-0.7696339923917791,0.9923730676326464,-0.1929029767328721,-0.2652004860348634,-0.39493213621933365
MC01,2020,0.35,11.75,77,6.25,7.5,FALSE,0,0.5714285714285714,Milagra Creek,FALSE,58.2676,143.5354,0,lentic,seasonal,San Mateo,TRUE,0.6531316504240277,-0.08557071168607648,-1.8368631177103354,-0.7696339923917791,-0.8991108564733447,-1.2552937378323712,-0.17197234992581828,1.802531112069904
MC01,2021,0.1,15.75,23,60,10,FALSE,0,0.7142857142857143,Milagra Creek,FALSE,34.239200000000004,62.103,0,lentic,seasonal,San Mateo,TRUE,0.8529441634243736,4.099915942792741,-1.7442226734073252,-0.7696339923917791,-1.5937318938197216,-1.6402179266365373,1.3196778278189034,-0.8331094318939176
MC01,2022,1.5,11.25,1,1.3333333333333333,60.888888888888886,FALSE,0.25,0.1111111111111111,Milagra Creek,FALSE,90.6272,123.69800000000001,0,lentic,seasonal,San Mateo,TRUE,1.0527566764247196,-0.4684291808554567,0.14152503729394714,-0.7696339923917791,0.03635130164429217,0.5153575306667939,-0.35842862214390847,1.1604739489895093
MC01,2023,1.5,10.48,0,0.5,48.666666666666664,FALSE,0,0.42857142857142855,Milagra Creek,FALSE,133.6802,58.2676,0,lentic,seasonal,San Mateo,TRUE,1.2525691894250657,-0.5333204468163686,-0.31138380152076894,-0.7696339923917791,1.280941849532357,0.5153575306667939,-0.6455712813597673,-0.9572459640643908
OV01,2018,0.5,13.3,0,1,54,FALSE,0,0,Oakwood Valley,FALSE,62.103,70.2818,48.18181818181818,lentic,seasonal,Marin,TRUE,0.25350662442333566,-0.4943856872398214,-0.11375085367434727,0.697540863180176,-0.7882358283134049,-1.0243392245498715,0.40604209395026164,-0.5683944427621801
OV01,2019,1,9.25,0,5,60,FALSE,0.5,0,Oakwood Valley,FALSE,123.69800000000001,75.6412,54.54545454545455,lentic,seasonal,Marin,TRUE,0.45331913742368163,-0.18290761062744432,0.10858621265287699,0.8913186742934534,0.9923730676326464,-0.2544908469415388,-1.1042537110162693,-0.39493213621933365
OV01,2020,0.8,7.666666666666667,0,11.666666666666666,35,FALSE,0,0,Oakwood Valley,FALSE,58.2676,143.5354,60.909090909090914,lentic,seasonal,Marin,TRUE,0.6531316504240277,0.3362225170598508,-0.8178182303772241,1.0850964854067306,-0.8991108564733447,-0.5624301979848717,-1.6946985730402215,1.802531112069904
OV01,2023,0.5,8.2,0,2.5,12.5,FALSE,0,0,Oakwood Valley,FALSE,133.6802,58.2676,80,lentic,seasonal,Marin,TRUE,1.2525691894250657,-0.37758140851018,-1.651582229104315,1.6664299187465617,1.280941849532357,-1.0243392245498715,-1.495811882674259,-0.9572459640643908
RC07,2008,2,9.75,0,0,99,FALSE,0,1,Redwood Creek,FALSE,79.27340000000001,120.24360000000001,80,lentic,perennial,Marin,TRUE,-1.7446185055801242,-0.5722552063929157,1.5537771437798347,1.6664299187465617,-0.2918681525775158,1.2852059082751266,-0.9177974387981791,1.0486688604121297
RC07,2010,1.2,14.025,0,5,85,FALSE,0.75,0,Redwood Creek,FALSE,108.331,61.6966,0,lentic,perennial,Marin,TRUE,-1.3449934795794323,-0.18290761062744432,1.034990655682978,-0.7696339923917791,0.548138683283219,0.05344850410179423,0.6764036886664924,-0.8462629717265507
RC07,2012,0.9,10.4,4,3,53,FALSE,1,0,Redwood Creek,FALSE,71.14540000000001,73.86319999999999,0,lentic,perennial,Marin,TRUE,-0.9453684535787403,-0.3386466489336329,-0.15080703139555132,-0.7696339923917791,-0.5268350996714277,-0.40846052246320524,-0.6754042849146618,-0.4524788729871029
RC07,2014,1.28,11.75,49,5,51.666666666666664,FALSE,0.7142857142857143,0,Redwood Creek,FALSE,58.2422,129.3114,3.5,lentic,perennial,Marin,TRUE,-0.5457434275780483,-0.18290761062744432,-0.20021526835715678,-0.6630561962794768,-0.8998451281830132,0.17662424451912756,-0.17197234992581828,1.342157217927751
RC07,2015,1.65,11.85,66,0,48.333333333333336,FALSE,0.8333333333333334,0.14285714285714285,Redwood Creek,FALSE,70.2818,71.14540000000001,7,lentic,perennial,Marin,TRUE,-0.3459309145777023,-0.5722552063929157,-0.3237358607611701,-0.5564784001671743,-0.551800337800156,0.7463120439492935,-0.13468109548220036,-0.540443170617835
RC07,2017,1.52,9.625,93,1.375,57.5,FALSE,0.375,0,Redwood Creek,FALSE,143.5354,58.2422,0,lentic,perennial,Marin,TRUE,0.05369411142298966,-0.4651846175574111,0.015945768349866885,-0.7696339923917791,1.5658392728837252,0.5461514657711272,-0.9644115068527017,-0.9580680603039305
RC07,2018,1.2,8,100,2.8333333333333335,25,FALSE,0.6,0.375,Redwood Creek,FALSE,62.103,70.2818,45,lentic,perennial,Marin,TRUE,0.25350662442333566,-0.3516249021258152,-1.1883800075892645,0.6006519576235376,-0.7882358283134049,0.05344850410179423,-1.5703943915614949,-0.5683944427621801
RC07,2019,1.55,8.25,71,7.5,15,FALSE,0.6666666666666666,0.25,Redwood Creek,FALSE,123.69800000000001,75.6412,90,lentic,perennial,Marin,TRUE,0.45331913742368163,0.011766187255291362,-1.558941784801305,1.9709379076388542,0.9923730676326464,0.5923423684276272,-1.4771662554524498,-0.39493213621933365
RC07,2020,1.41,10.542857142857143,69,7.666666666666667,39.166666666666664,FALSE,0.8571428571428571,0.2222222222222222,Redwood Creek,FALSE,58.2676,143.5354,90,lentic,perennial,Marin,TRUE,0.6531316504240277,0.024744440447473762,-0.6634174898722073,1.9709379076388542,-0.8991108564733447,0.3767848226972939,-0.6221310642809218,1.802531112069904
RC07,2021,1.8,8.8,37,3.5,28.166666666666668,FALSE,1,0.25,Redwood Creek,FALSE,34.239200000000004,62.103,90,lentic,perennial,Marin,TRUE,0.8529441634243736,-0.29971188935708576,-1.0710354448054518,1.9709379076388542,-1.5937318938197216,0.9772665572317936,-1.2720643560125502,-0.8331094318939176
RC07,2022,2.1,8.933333333333334,32,2.2222222222222223,40.55555555555556,FALSE,0.2222222222222222,0,Redwood Creek,FALSE,90.6272,123.69800000000001,92.5,lentic,perennial,Marin,TRUE,1.0527566764247196,-0.39921183049715064,-0.6119505763705348,2.0470649048619274,0.03635130164429217,1.4391755837967932,-1.2223426834210598,1.1604739489895093
RC07,2023,1.5,7.025,23,12.5,42.5,FALSE,0.25,0,Redwood Creek,FALSE,133.6802,58.2676,95,lentic,perennial,Marin,TRUE,1.2525691894250657,0.4011137830207627,-0.5398968974681938,2.1231919020850007,1.280941849532357,0.5153575306667939,-1.9339841223867706,-0.9572459640643908
RC10,2010,2,15.366666666666667,0,0,96.25,FALSE,0.5,0,Redwood Creek,FALSE,108.331,61.6966,0,lentic,seasonal,Marin,TRUE,-1.3449934795794323,-0.5722552063929157,1.4518726550465235,-0.7696339923917791,0.548138683283219,1.2852059082751266,1.1767280191183678,-0.8462629717265507
RC10,2011,1.82,7.15,0,10,75,FALSE,1,0,Redwood Creek,FALSE,129.3114,79.27340000000001,0,lentic,seasonal,Marin,TRUE,-1.1451809665790862,0.20643998513802705,0.6644288784709377,-0.7696339923917791,1.154647115469379,1.008060492336127,-1.887370054332248,-0.27737237396517656
RC10,2012,1.86,13.78,1,8,70,FALSE,1,0.2,Redwood Creek,FALSE,71.14540000000001,73.86319999999999,0,lentic,seasonal,Marin,TRUE,-0.9453684535787403,0.0507009468318385,0.4791479898649174,-0.7696339923917791,-0.5268350996714277,1.0696483625447935,0.5850401152796277,-0.4524788729871029
RC10,2014,0.5,11.98,0,0,78.57142857142857,FALSE,0.7142857142857143,0,Redwood Creek,FALSE,58.2422,129.3114,5,lentic,seasonal,Marin,TRUE,-0.5457434275780483,-0.5722552063929157,0.7967723703323806,-0.6173799979456328,-0.8998451281830132,-1.0243392245498715,-0.08620246470549663,1.342157217927751
RC10,2015,1.49,16.05,0,22.5,40,FALSE,0.5,0.6,Redwood Creek,FALSE,70.2818,71.14540000000001,10,lentic,seasonal,Marin,TRUE,-0.3459309145777023,1.1798089745517055,-0.6325373417712039,-0.4651260034994865,-0.551800337800156,0.4999605631146272,1.4315515911497578,-0.540443170617835
RC10,2017,1.48,10.728571428571428,4,4.857142857142857,59,FALSE,0.7142857142857143,0,Redwood Creek,FALSE,143.5354,58.2422,25,lentic,seasonal,Marin,TRUE,0.05369411142298966,-0.19403182764931495,0.07153003493167295,-0.008364020161047623,1.5658392728837252,0.48456359556246054,-0.55287587745706,-0.9580680603039305
RC10,2018,1.6,10.757142857142858,0,5.571428571428571,56,FALSE,0.5,0.25,Redwood Creek,FALSE,62.103,70.2818,22.5,lentic,seasonal,Marin,TRUE,0.25350662442333566,-0.1384107425399619,-0.039638498231939184,-0.08449101738412078,-0.7882358283134049,0.6693272061884605,-0.5422212333303114,-0.5683944427621801
RC10,2020,1.5,9.86,1,3,28.25,FALSE,0.75,0.2,Redwood Creek,FALSE,58.2676,143.5354,25,lentic,seasonal,Marin,TRUE,0.6531316504240277,-0.3386466489336329,-1.0679474299953513,-0.008364020161047623,-0.8991108564733447,0.5153575306667939,-0.8767770589101995,1.802531112069904
RC10,2021,2,11.825,1,4.166666666666667,11.666666666666666,FALSE,0.5,0.42857142857142855,Redwood Creek,FALSE,34.239200000000004,62.103,30,lentic,seasonal,Marin,TRUE,0.8529441634243736,-0.2477988765883562,-1.6824623772053184,0.14388997428509867,-1.5937318938197216,1.2852059082751266,-0.144003909093105,-0.8331094318939176
RC10,2022,2,9.514285714285714,0,1.1111111111111112,28.88888888888889,FALSE,0.2222222222222222,0,Redwood Creek,FALSE,90.6272,123.69800000000001,45,lentic,seasonal,Marin,TRUE,1.0527566764247196,-0.4857335184450332,-1.044272649784582,0.6006519576235376,0.03635130164429217,1.2852059082751266,-1.0056982528438503,1.1604739489895093
RC10,2023,4.3,9.025,5,6.25,25,FALSE,0,0,Redwood Creek,FALSE,133.6802,58.2676,60,lentic,seasonal,Marin,TRUE,1.2525691894250657,-0.08557071168607648,-1.1883800075892645,1.0574139409619765,1.280941849532357,4.826508445273456,-1.1881590335144099,-0.9572459640643908
RC11,2012,1.5,14.36,0,11,76,FALSE,1,0,Redwood Creek,FALSE,71.14540000000001,73.86319999999999,5.833333333333333,lentic,seasonal,Marin,TRUE,-0.9453684535787403,0.28430950429112134,0.7014850561921416,-0.5920043322046085,-0.5268350996714277,0.5153575306667939,0.8013293910526124,-0.4524788729871029
RC11,2014,1,12.02,0,5,80.83333333333333,FALSE,0.16666666666666666,0,Redwood Creek,FALSE,58.2422,129.3114,17.5,lentic,seasonal,Marin,TRUE,-0.5457434275780483,-0.18290761062744432,0.880589915177961,-0.23674501183026708,-0.8998451281830132,-0.2544908469415388,-0.07128596292804973,1.342157217927751
RC11,2017,1.92,11.642857142857142,8,1.5714285714285714,88.14285714285714,FALSE,0.5714285714285714,0,Redwood Creek,FALSE,143.5354,58.2422,35,lentic,seasonal,Marin,TRUE,0.05369411142298966,-0.44988881915233897,1.1514529285210477,0.296143968731245,1.5658392728837252,1.1620301678577931,-0.2119272654011235,-0.9580680603039305
RC11,2018,0.93,11.475,1,3.6666666666666665,58.666666666666664,FALSE,0.6666666666666666,0.4,Redwood Creek,FALSE,62.103,70.2818,40.833333333333336,lentic,seasonal,Marin,TRUE,0.25350662442333566,-0.2867336361649034,0.05917797569127151,0.47377362891841573,-0.7882358283134049,-0.36226961980670525,-0.27452329964576805,-0.5683944427621801
RC11,2020,2,11.8,10,6.8,81.2,FALSE,1,0.16666666666666666,Redwood Creek,FALSE,58.2676,143.5354,52.5,lentic,seasonal,Marin,TRUE,0.6531316504240277,-0.042742476151874646,0.8941771803424028,0.8290329492927571,-0.8991108564733447,1.2852059082751266,-0.153326722704009,1.802531112069904
RC11,2021,1.8,15.860000000000001,2,5.166666666666667,79,FALSE,1,0.3333333333333333,Redwood Creek,FALSE,34.239200000000004,62.103,58.333333333333336,lentic,seasonal,Marin,TRUE,0.8529441634243736,-0.1699293574352619,0.8126535893557538,1.006662609479928,-1.5937318938197216,0.9772665572317936,1.3606982077068837,-0.8331094318939176
RC11,2022,1.6,10.733333333333334,9,8.125,67.5,FALSE,0.5714285714285714,0.125,Redwood Creek,FALSE,90.6272,123.69800000000001,64.16666666666666,lentic,seasonal,Marin,TRUE,1.0527566764247196,0.06043463672597528,0.3865075455619073,1.184292269667098,0.03635130164429217,0.6693272061884605,-0.5511001034359347,1.1604739489895093
RC11,2023,1.5,9.75,2,27.5,56.25,FALSE,0.25,0,Redwood Creek,FALSE,133.6802,58.2676,70,lentic,seasonal,Marin,TRUE,1.2525691894250657,1.569156570317177,-0.03037445380163817,1.361921929854269,1.280941849532357,0.5153575306667939,-0.9177974387981791,-0.9572459640643908
RC13,2012,0.82,14,0,0.3333333333333333,65,FALSE,1,0,Redwood Creek,FALSE,71.14540000000001,73.86319999999999,0,lentic,perennial,Marin,TRUE,-0.9453684535787403,-0.546298700008551,0.2938671012588972,-0.7696339923917791,-0.5268350996714277,-0.5316362628805386,0.6670808750555877,-0.4524788729871029
RC13,2014,1,12.125,1,13.333333333333334,60,FALSE,0.6,0.16666666666666666,Redwood Creek,FALSE,58.2422,129.3114,4.545454545454546,lentic,perennial,Marin,TRUE,-0.5457434275780483,0.46600504898167466,0.10858621265287699,-0.6312212701680098,-0.8998451281830132,-0.2544908469415388,-0.03213014576225062,1.342157217927751
RC13,2016,1.5,11.566666666666666,0,0,5,FALSE,0.5714285714285714,0.125,Redwood Creek,FALSE,75.6412,66.3702,9.090909090909092,lentic,perennial,Marin,TRUE,-0.14611840157735634,-0.5722552063929157,-1.9295035620133454,-0.49280854794424045,-0.396869007060108,0.5153575306667939,-0.24033964973911812,-0.6949972636512721
RC13,2017,0.93,10.5625,5,1.375,8.75,FALSE,0.5,0,Redwood Creek,FALSE,143.5354,58.2422,11.363636363636363,lentic,perennial,Marin,TRUE,0.05369411142298966,-0.4651846175574111,-1.7905428955588303,-0.42360218683235573,1.5658392728837252,-0.36226961980670525,-0.6148059964437825,-0.9580680603039305
RC13,2018,1,10.975,2,0.8,27.6,FALSE,0.6666666666666666,0.25,Redwood Creek,FALSE,62.103,70.2818,13.636363636363637,lentic,perennial,Marin,TRUE,0.25350662442333566,-0.5099595910704403,-1.092033945514134,-0.354395825720471,-0.7882358283134049,-0.2544908469415388,-0.46097957186385824,-0.5683944427621801
RC13,2020,0.9,10.925,0,10.4,5.6,FALSE,0.4,0.2857142857142857,Redwood Creek,FALSE,58.2676,143.5354,18.181818181818183,lentic,perennial,Marin,TRUE,0.6531316504240277,0.23758779279926479,-1.9072698553806229,-0.21598310349670163,-0.8991108564733447,-0.40846052246320524,-0.47962519908566686,1.802531112069904
RC13,2021,1.5,11.025,0,2.25,17.75,FALSE,0.5,0.2,Redwood Creek,FALSE,34.239200000000004,62.103,20.454545454545457,lentic,perennial,Marin,TRUE,0.8529441634243736,-0.3970487882984536,-1.4570372960679938,-0.14677674238481692,-1.5937318938197216,0.5153575306667939,-0.44233394464204895,-0.8331094318939176
RC13,2022,1.2,10.128571428571428,1,4,15.375,FALSE,0.8571428571428571,0.125,Redwood Creek,FALSE,90.6272,123.69800000000001,22.727272727272727,lentic,perennial,Marin,TRUE,1.0527566764247196,-0.2607771297805386,-1.5450457181558535,-0.07757038127293232,0.03635130164429217,0.05344850410179423,-0.7766234041187682,1.1604739489895093
RC13,2023,1.5,8.55,3,13.75,18.75,FALSE,1,0,Redwood Creek,FALSE,133.6802,58.2676,25,lentic,perennial,Marin,TRUE,1.2525691894250657,0.49845068196213055,-1.4199811183467899,-0.008364020161047623,1.280941849532357,0.5153575306667939,-1.3652924921215954,-0.9572459640643908
RC14,2016,2,11.32857142857143,0,1,65,FALSE,1,0,Redwood Creek,TRUE,75.6412,66.3702,80,lentic,perennial,Marin,TRUE,-0.14611840157735634,-0.4943856872398214,0.2938671012588972,1.6664299187465617,-0.396869007060108,1.2852059082751266,-0.32912835079535124,-0.6949972636512721
RC14,2017,1.7,10.285714285714286,0,9.285714285714286,61.57142857142857,FALSE,0.42857142857142855,0,Redwood Creek,TRUE,143.5354,58.2422,82.85714285714286,lentic,perennial,Marin,TRUE,0.05369411142298966,0.15081890002867404,0.16681734907191184,1.7534322012872168,1.5658392728837252,0.8232968817101268,-0.7180228614216536,-0.9580680603039305
RC14,2018,1.25,12.6125,1,7,82.57142857142857,FALSE,0.7142857142857143,0.2222222222222222,Redwood Creek,TRUE,62.103,70.2818,85.71428571428571,lentic,perennial,Marin,TRUE,0.25350662442333566,-0.027168572321255774,0.9449970812171967,1.8404344838278714,-0.7882358283134049,0.13043334186262756,0.1496647196503876,-0.5683944427621801
RC14,2020,1.5,10.366666666666667,0,74.83333333333333,21.5,FALSE,0,0.5,Redwood Creek,TRUE,58.2676,143.5354,91.42857142857142,lentic,perennial,Marin,TRUE,0.6531316504240277,5.2549804768969715,-1.3180766296134787,2.0144390489091815,-0.8991108564733447,0.5153575306667939,-0.6878347030625344,1.802531112069904
RC14,2021,1.8,12.25,0,56,32,FALSE,0.5,0.3333333333333333,Redwood Creek,TRUE,34.239200000000004,62.103,94.28571428571428,lentic,perennial,Marin,TRUE,0.8529441634243736,3.788437866180364,-0.9289867635408362,2.1014413314498364,-1.5937318938197216,0.9772665572317936,0.014483922292271934,-0.8331094318939176
RC14,2022,1.8,10.6625,0,3.888888888888889,84.44444444444444,FALSE,0.7777777777777778,0,Redwood Creek,TRUE,90.6272,123.69800000000001,97.14285714285714,lentic,perennial,Marin,TRUE,1.0527566764247196,-0.2694292985753268,1.0144038902823092,2.1884436139904917,0.03635130164429217,0.9772665572317936,-0.5775147420001646,1.1604739489895093
RC14,2023,2,9.7,0,5,78,FALSE,0.5,0.2,Redwood Creek,TRUE,133.6802,58.2676,100,lentic,perennial,Marin,TRUE,1.2525691894250657,-0.18290761062744432,0.7755974116345498,2.275445896531147,1.280941849532357,1.2852059082751266,-0.9364430660199884,-0.9572459640643908
RC15,2016,1.5,12.242857142857142,1,2.5,7.5,FALSE,0.25,0.1111111111111111,Redwood Creek,FALSE,75.6412,66.3702,9.090909090909092,lentic,seasonal,Marin,TRUE,-0.14611840157735634,-0.37758140851018,-1.8368631177103354,-0.49280854794424045,-0.396869007060108,0.5153575306667939,0.011820261260584608,-0.6949972636512721
RC15,2017,0.7,10.3125,8,0.625,6.25,FALSE,0.375,0,Redwood Creek,FALSE,143.5354,58.2422,11.363636363636363,lentic,seasonal,Marin,TRUE,0.05369411142298966,-0.5235867569222318,-1.8831833398618403,-0.42360218683235573,1.5658392728837252,-0.7163998735065384,-0.7080341325528277,-0.9580680603039305
RC15,2018,0.6,11.8,4,8,13.75,FALSE,0.5,0.2,Redwood Creek,FALSE,62.103,70.2818,13.636363636363637,lentic,seasonal,Marin,TRUE,0.25350662442333566,0.0507009468318385,-1.60526200695281,-0.354395825720471,-0.7882358283134049,-0.870369549028205,-0.153326722704009,-0.5683944427621801
RC15,2020,0.25,11,13,2,7,FALSE,0.5,0.6,Redwood Creek,FALSE,58.2676,143.5354,18.181818181818183,lentic,seasonal,Marin,TRUE,0.6531316504240277,-0.41651616808672715,-1.8553912065709373,-0.21598310349670163,-0.8991108564733447,-1.4092634133540378,-0.4516567582529536,1.802531112069904
RC15,2021,0.4,10.42,0,0.4,7.8,FALSE,0,0.42857142857142855,Redwood Creek,FALSE,34.239200000000004,62.103,20.454545454545457,lentic,seasonal,Marin,TRUE,0.8529441634243736,-0.5411073987316779,-1.8257462643939741,-0.14677674238481692,-1.5937318938197216,-1.1783089000715379,-0.6679460340259382,-0.8331094318939176
